address,avg_rating,business_hours,category,covid_services,covid_update_time,covid_updates_text,cuisine,location,num_reviews,phone_num,price_range,recent_reviews,restaurant_name,url
"2779 Mission St, San Francisco, CA 94110",4.0,"{'Mon': '10:00 am - 2:30 am', 'Tue': '10:00 am - 2:30 am', 'Wed': '10:00 am - 2:30 am', 'Thu': '10:00 am - 2:30 am', 'Fri': '10:00 am - 3:30 am', 'Sat': '10:00 am - 3:30 am', 'Sun': '10:00 am - 2:30 am'}",Mexican,{'Takeout': True},Powered by HDScores,Elite '2020,mexican,"San Francisco, CA",4916,(415) 824-7877,$,"[('5 star rating', '7/19/2020'), ('4 star rating', '7/15/2020'), ('4 star rating', '7/11/2020'), ('5 star rating', '7/5/2020'), ('5 star rating', '6/28/2020'), ('1 star rating', '6/23/2020'), ('1 star rating', '6/22/2020'), ('2 star rating', '6/18/2020'), ('4 star rating', '6/11/2020'), ('4 star rating', '6/9/2020'), ('5 star rating', '6/6/2020'), ('4 star rating', '6/5/2020'), ('4 star rating', '6/1/2020'), ('5 star rating', '5/27/2020'), ('5 star rating', '8/29/2011'), ('5 star rating', '5/24/2020'), ('5 star rating', '5/23/2020'), ('4 star rating', '9/20/2010'), ('3 star rating', '5/22/2020'), ('5 star rating', '5/19/2020'), ('3 star rating', '5/15/2020'), ('4 star rating', '5/15/2020')]",El Farolito,https://www.yelp.com/biz/el-farolito-san-francisco-2?osq=mexican&sort_by=date_desc
"3600 16th St, San Francisco, CA 94114",4.5,"{'Mon': '11:00 am - 10:00 pm', 'Tue': '11:00 am - 10:00 pm', 'Wed': '11:00 am - 10:00 pm', 'Thu': '11:00 am - 10:00 pm', 'Fri': '9:00 am - 10:00 pm', 'Sat': '9:00 am - 10:00 pm', 'Sun': '9:00 am - 10:00 pm'}",Mexican,"{'Outdoor seating': True, 'Delivery': True, 'Takeout': True}",By Benjamin F.,Elite '2020,mexican,"San Francisco, CA",20,(415) 552-2125,,"[('5 star rating', '7/20/2020'), ('2 star rating', '6/3/2020'), ('5 star rating', '5/13/2020'), ('5 star rating', '5/9/2020'), ('5 star rating', '4/13/2020'), ('4 star rating', '3/2/2020'), ('5 star rating', '2/29/2020'), ('5 star rating', '2/29/2020'), ('5 star rating', '2/22/2020'), ('4 star rating', '2/21/2020'), ('5 star rating', '2/20/2020'), ('5 star rating', '2/18/2020'), ('1 star rating', '2/7/2020'), ('4 star rating', '2/3/2020'), ('5 star rating', '2/1/2020'), ('5 star rating', '1/31/2020'), ('5 star rating', '1/26/2020'), ('5 star rating', '1/25/2020'), ('5 star rating', '1/25/2020')]",Bonita Taqueria Y Rotisserie,https://www.yelp.com/biz/bonita-taqueria-y-rotisserie-san-francisco-3?osq=mexican&sort_by=date_desc
"2030 Union St, San Francisco, CA 94123",4.0,"{'Mon': '12:00 pm - 9:00 pm', 'Tue': '12:00 pm - 9:00 pm', 'Wed': '12:00 pm - 9:00 pm', 'Thu': '12:00 pm - 9:00 pm', 'Fri': '12:00 pm - 10:00 pm', 'Sat': '11:00 am - 10:00 pm', 'Sun': '11:00 am - 9:00 pm'}","Mexican,Cocktail Bars,Breakfast & Brunch",{},Powered by HDScores,Contact the business for more information about recent service changes.,mexican,"San Francisco, CA",511,(415) 796-2926,$$,"[('5 star rating', '7/23/2020'), ('3 star rating', '7/17/2020'), ('3 star rating', '5/26/2020'), ('1 star rating', '11/15/2019'), ('2 star rating', '8/30/2019'), ('4 star rating', '7/12/2020'), ('5 star rating', '7/12/2020'), ('4 star rating', '7/4/2020'), ('1 star rating', '6/23/2020'), ('2 star rating', '5/30/2020'), ('1 star rating', '5/5/2020'), ('2 star rating', '4/25/2020'), ('4 star rating', '4/19/2020'), ('3 star rating', '4/11/2020'), ('2 star rating', '3/14/2020'), ('4 star rating', '3/14/2020'), ('5 star rating', '3/6/2020'), ('3 star rating', '3/5/2020'), ('5 star rating', '3/2/2020'), ('5 star rating', '2/18/2020'), ('5 star rating', '2/17/2020'), ('4 star rating', '2/17/2020')]",Flores,https://www.yelp.com/biz/flores-san-francisco?osq=mexican&sort_by=date_desc
"901 Cole St, San Francisco, CA 94117",4.0,"{'Mon': 'Closed', 'Tue': '4:00 pm - 8:00 pm', 'Wed': '4:00 pm - 8:00 pm', 'Thu': '4:00 pm - 8:30 pm', 'Fri': '4:00 pm - 8:30 pm', 'Sat': '11:00 am - 8:00 pm', 'Sun': '11:00 am - 8:00 pm'}","Mexican,Breakfast & Brunch,Cocktail Bars","{'Delivery': True, 'Takeout': True, 'Contactless payments': True, 'Staff wears masks': True}","Posted on July 9, 2020","""We are currently open Tuesday to Sunday for pickup and delivery through our website. Tacos, enchiladas, margaritas and all of our house made dishes are available...brunch 11-4 Sat & Sun as well.  We miss you and thank you for ordering from us.""",mexican,"San Francisco, CA",933,(415) 742-5505,$$,"[('5 star rating', '7/18/2020'), ('5 star rating', '6/28/2020'), ('5 star rating', '6/21/2020'), ('5 star rating', '6/17/2020'), ('5 star rating', '6/13/2020'), ('4 star rating', '4/11/2020'), ('5 star rating', '3/24/2020'), ('5 star rating', '3/13/2020'), ('4 star rating', '5/5/2019'), ('5 star rating', '3/10/2020'), ('5 star rating', '3/8/2020'), ('1 star rating', '2/28/2020'), ('2 star rating', '2/26/2020'), ('5 star rating', '2/26/2020'), ('4 star rating', '2/24/2020'), ('3 star rating', '2/23/2020'), ('5 star rating', '2/22/2020'), ('4 star rating', '2/19/2020'), ('4 star rating', '2/16/2020'), ('2 star rating', '2/6/2020')]",Padrecito,https://www.yelp.com/biz/padrecito-san-francisco?osq=mexican&sort_by=date_desc
"4817 Mission St, San Francisco, CA 94112",4.0,"{'Mon': '10:00 am - 1:45 am', 'Tue': '10:00 am - 1:45 am', 'Wed': '9:00 am - 2:45 am', 'Thu': '9:00 am - 3:45 am', 'Fri': '9:00 am - 3:45 am', 'Sat': '9:00 am - 2:45 am', 'Sun': '10:00 am - 1:45 am'}",Mexican,"{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,mexican,"San Francisco, CA",671,(415) 337-5500,$,"[('1 star rating', '7/15/2020'), ('1 star rating', '6/13/2020'), ('1 star rating', '6/11/2020'), ('1 star rating', '5/24/2020'), ('5 star rating', '5/15/2020'), ('4 star rating', '5/11/2020'), ('1 star rating', '5/10/2020'), ('3 star rating', '4/28/2020'), ('5 star rating', '4/23/2020'), ('1 star rating', '4/19/2020'), ('5 star rating', '3/25/2020'), ('5 star rating', '3/4/2020'), ('3 star rating', '2/21/2020'), ('5 star rating', '2/14/2020'), ('3 star rating', '2/12/2020'), ('5 star rating', '1/31/2020'), ('1 star rating', '1/4/2020'), ('5 star rating', '12/26/2019'), ('1 star rating', '12/13/2019')]",El Farolito,https://www.yelp.com/biz/el-farolito-san-francisco?osq=mexican&sort_by=date_desc
"901 S Van Ness Ave, San Francisco, CA 94110",4.0,"{'Mon': '8:00 am - 4:00 pm', 'Tue': '8:00 am - 4:00 pm', 'Wed': '8:00 am - 4:00 pm', 'Thu': '8:00 am - 4:00 pm', 'Fri': '8:00 am - 4:00 pm', 'Sat': '8:00 am - 4:00 pm', 'Sun': '8:00 am - 4:00 pm'}","Mexican,Seafood,Breakfast & Brunch",{},Powered by HDScores,Contact the business for more information about recent service changes.,mexican,"San Francisco, CA",789,(415) 648-8383,$$,"[('5 star rating', '6/30/2020'), ('5 star rating', '6/2/2020'), ('3 star rating', '12/9/2014'), ('5 star rating', '10/20/2014'), ('5 star rating', '5/16/2020'), ('5 star rating', '5/3/2020'), ('5 star rating', '4/27/2020'), ('4 star rating', '3/31/2020'), ('4 star rating', '3/11/2020'), ('5 star rating', '3/8/2020'), ('4 star rating', '3/1/2020'), ('5 star rating', '6/29/2011'), ('4 star rating', '3/9/2011'), ('5 star rating', '11/30/2010'), ('4 star rating', '2/17/2020'), ('4 star rating', '1/20/2020'), ('4 star rating', '1/16/2020'), ('1 star rating', '1/12/2020'), ('5 star rating', '1/11/2020'), ('5 star rating', '1/10/2020'), ('5 star rating', '1/3/2020'), ('2 star rating', '1/1/2020'), ('4 star rating', '1/1/2020'), ('5 star rating', '12/29/2019')]",SanJalisco Mexican Restaurant,https://www.yelp.com/biz/sanjalisco-mexican-restaurant-san-francisco?osq=mexican&sort_by=date_desc
"136 Church St, San Francisco, CA 94114",4.0,"{'Mon': '10:00 am - 8:45 pm', 'Tue': '10:00 am - 8:45 pm', 'Wed': '10:00 am - 8:45 pm', 'Thu': '10:00 am - 8:45 pm', 'Fri': '10:00 am - 8:45 pm', 'Sat': '10:00 am - 8:45 pm', 'Sun': '10:00 am - 8:45 pm'}",Mexican,"{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,mexican,"San Francisco, CA",852,(415) 621-3428,$$,"[('4 star rating', '7/14/2020'), ('4 star rating', '7/3/2020'), ('5 star rating', '6/23/2020'), ('3 star rating', '6/13/2020'), ('4 star rating', '5/20/2020'), ('5 star rating', '5/19/2020'), ('5 star rating', '5/16/2020'), ('5 star rating', '4/2/2020'), ('3 star rating', '3/9/2020'), ('5 star rating', '2/25/2020'), ('5 star rating', '1/5/2020'), ('5 star rating', '12/30/2019'), ('1 star rating', '12/20/2019'), ('5 star rating', '12/4/2019'), ('5 star rating', '11/20/2019'), ('5 star rating', '11/12/2019'), ('5 star rating', '10/26/2019'), ('5 star rating', '10/23/2019'), ('4 star rating', '10/4/2019')]",El Castillito,https://www.yelp.com/biz/el-castillito-san-francisco-2?osq=mexican&sort_by=date_desc
"679 Sutter St, San Francisco, CA 94102",4.0,"{'Mon': '12:00 pm - 8:30 pm', 'Tue': '12:00 pm - 8:30 pm', 'Wed': '12:00 pm - 8:30 pm', 'Thu': '12:00 pm - 8:30 pm', 'Fri': '12:00 pm - 9:30 pm', 'Sat': '12:00 pm - 9:30 pm', 'Sun': '12:00 pm - 8:30 pm'}","Mexican,Cocktail Bars","{'Delivery': True, 'Takeout': True, 'Masks required': True, 'Staff wears gloves': True, 'Hand sanitizer provided': True, 'Social distancing enforced': True}","Posted on April 14, 2020","""Matador is open again for take out and delivery.  Every day from 4:30-8:30 PM.  Order through our website or any delivery app.  We are selling Margarita and other alcohol beverages to go through our front window!""",mexican,"San Francisco, CA",603,(415) 923-8146,$$,"[('5 star rating', '7/15/2020'), ('5 star rating', '5/22/2020'), ('5 star rating', '5/17/2020'), ('4 star rating', '4/30/2020'), ('5 star rating', '3/24/2020'), ('5 star rating', '3/20/2020'), ('4 star rating', '3/13/2020'), ('5 star rating', '3/9/2020'), ('5 star rating', '3/8/2020'), ('1 star rating', '3/3/2020'), ('4 star rating', '3/2/2020'), ('5 star rating', '2/25/2020'), ('4 star rating', '2/23/2020'), ('3 star rating', '2/22/2020'), ('5 star rating', '2/21/2020'), ('5 star rating', '2/17/2020'), ('2 star rating', '2/6/2020'), ('1 star rating', '2/6/2020'), ('1 star rating', '2/6/2020')]",Matador,https://www.yelp.com/biz/matador-san-francisco-2?osq=mexican&sort_by=date_desc
"2288 Mission St, San Francisco, CA 94110",4.0,"{'Mon': '9:00 am - 10:00 pm', 'Tue': '9:00 am - 10:00 pm', 'Wed': '9:00 am - 10:00 pm', 'Thu': '9:00 am - 10:00 pm', 'Fri': '9:00 am - 12:00 am', 'Sat': '9:00 am - 12:00 am', 'Sun': '9:00 am - 10:00 pm'}",Mexican,{'Takeout': True},Powered by HDScores,Elite '2020,mexican,"San Francisco, CA",2035,(415) 252-9560,$,"[('5 star rating', '7/7/2020'), ('4 star rating', '6/27/2020'), ('5 star rating', '6/22/2020'), ('5 star rating', '6/18/2020'), ('5 star rating', '4/11/2020'), ('5 star rating', '4/9/2020'), ('3 star rating', '3/27/2020'), ('3 star rating', '3/17/2020'), ('2 star rating', '3/15/2020'), ('5 star rating', '3/12/2020'), ('4 star rating', '3/8/2020'), ('3 star rating', '3/6/2020'), ('5 star rating', '3/1/2020'), ('4 star rating', '3/1/2020'), ('5 star rating', '2/29/2020'), ('4 star rating', '1/28/2020'), ('5 star rating', '1/23/2020'), ('3 star rating', '1/22/2020'), ('3 star rating', '1/17/2020')]",Taqueria Cancún,https://www.yelp.com/biz/taqueria-canc%C3%BAn-san-francisco-5?osq=mexican&sort_by=date_desc
"4798 Mission St, San Francisco, CA 94112",4.0,"{'Mon': '9:00 am - 12:00 am', 'Tue': '9:00 am - 12:00 am', 'Wed': '9:00 am - 12:00 am', 'Thu': '9:00 am - 12:00 am', 'Fri': '9:00 am - 12:00 am', 'Sat': '9:00 am - 12:00 am', 'Sun': '9:00 am - 12:00 am'}",Mexican,"{'Delivery': True, 'Takeout': True}","Posted on April 18, 2020","""Updated hours are 9 A.M.-12 A.M. Order delivery with UberEats or call us for takeout, (415)469-5480. Thank you for supporting small local businesses!""",mexican,"San Francisco, CA",961,(415) 469-5480,$,"[('3 star rating', '7/20/2020'), ('5 star rating', '7/17/2020'), ('4 star rating', '7/13/2020'), ('5 star rating', '7/9/2020'), ('5 star rating', '7/6/2020'), ('4 star rating', '7/4/2020'), ('4 star rating', '7/3/2020'), ('3 star rating', '6/27/2020'), ('1 star rating', '6/20/2020'), ('1 star rating', '6/19/2020'), ('5 star rating', '6/9/2015'), ('3 star rating', '6/14/2020'), ('4 star rating', '6/10/2020'), ('5 star rating', '6/9/2020'), ('4 star rating', '6/8/2020'), ('1 star rating', '6/6/2020'), ('3 star rating', '6/5/2020'), ('5 star rating', '5/30/2020'), ('5 star rating', '5/22/2020'), ('5 star rating', '5/18/2020'), ('5 star rating', '5/17/2020')]",Taqueria Guadalajara,https://www.yelp.com/biz/taqueria-guadalajara-san-francisco?osq=mexican&sort_by=date_desc
