address,avg_rating,business_hours,category,covid_services,covid_update_time,covid_updates_text,cuisine,location,num_reviews,phone_num,price_range,recent_reviews,restaurant_name,url
"736 10th Ave, New York, NY 10019",4.5,"{'Mon': '4:00 pm - 4:00 am', 'Tue': '4:00 pm - 4:00 am', 'Wed': '4:00 pm - 4:00 am', 'Thu': '4:00 pm - 4:00 am', 'Fri': '12:00 pm - 4:00 am', 'Sat': '12:00 pm - 4:00 am', 'Sun': '12:00 pm - 4:00 am'}",Pubs,{},Powered by HDScores,Contact the business for more information about recent service changes.,american,"New York, NY",110,(212) 265-0010,$$,"[('5 star rating', '1/12/2020'), ('5 star rating', '12/30/2019'), ('5 star rating', '10/2/2019'), ('5 star rating', '12/11/2017'), ('5 star rating', '9/22/2019'), ('5 star rating', '6/30/2019'), ('5 star rating', '6/23/2019'), ('5 star rating', '6/19/2019'), ('5 star rating', '5/11/2019'), ('5 star rating', '4/15/2019'), ('5 star rating', '1/27/2019'), ('5 star rating', '1/15/2019'), ('5 star rating', '1/4/2019'), ('4 star rating', '11/5/2018'), ('5 star rating', '11/4/2018'), ('5 star rating', '9/21/2018'), ('5 star rating', '9/19/2018'), ('5 star rating', '9/10/2018'), ('4 star rating', '6/4/2018'), ('4 star rating', '4/26/2018')]",The Waylon,https://www.yelp.com/biz/the-waylon-new-york?osq=american&sort_by=date_desc
"3 E 28th St, New York, NY 10016",4.0,"{'Mon': '11:30 am - 11:00 pm', 'Tue': '11:30 am - 11:00 pm', 'Wed': '11:30 am - 11:00 pm', 'Thu': '11:30 am - 11:00 pm', 'Fri': '11:30 am - 12:00 am', 'Sat': '10:30 am - 3:30 pm', 'Sun': '10:30 am - 3:30 pm'}","American (New),Steakhouses","{'Delivery': False, 'Takeout': True, 'Curbside pickup': False}",Powered by HDScores,Elite '2020,american,"New York, NY",296,(212) 257-8882,$$,"[('4 star rating', '6/24/2020'), ('4 star rating', '3/28/2020'), ('4 star rating', '3/25/2020'), ('5 star rating', '3/10/2020'), ('3 star rating', '3/4/2020'), ('5 star rating', '3/1/2020'), ('5 star rating', '2/27/2020'), ('5 star rating', '2/23/2020'), ('4 star rating', '2/18/2020'), ('4 star rating', '2/13/2020'), ('2 star rating', '2/12/2020'), ('5 star rating', '2/8/2020'), ('4 star rating', '2/8/2020'), ('3 star rating', '2/7/2020'), ('4 star rating', '1/30/2020'), ('5 star rating', '1/11/2020'), ('5 star rating', '1/5/2020'), ('3 star rating', '1/5/2020'), ('4 star rating', '1/5/2020'), ('4 star rating', '12/31/2019'), ('4 star rating', '12/31/2019')]",Quality Eats,https://www.yelp.com/biz/quality-eats-new-york-5?osq=american&sort_by=date_desc
"35 E 18th St, New York, NY 10003",4.0,"{'Mon': '12:00 pm - 3:00 pm', 'Tue': '12:00 pm - 3:00 pm', 'Wed': '12:00 pm - 3:00 pm', 'Thu': '12:00 pm - 3:00 pm', 'Fri': '12:00 pm - 3:00 pm', 'Sat': '11:00 am - 3:00 pm', 'Sun': '11:00 am - 3:00 pm'}","American (New),French","{'Delivery': True, 'Takeout': True, 'Curbside pickup': False}",Powered by HDScores,Elite '2020,american,"New York, NY",2969,(212) 475-5829,$$$,"[('5 star rating', '7/11/2020'), ('5 star rating', '6/15/2020'), ('4 star rating', '4/2/2020'), ('5 star rating', '3/13/2020'), ('5 star rating', '3/10/2020'), ('5 star rating', '3/10/2020'), ('5 star rating', '3/7/2020'), ('4 star rating', '3/3/2020'), ('5 star rating', '2/26/2020'), ('5 star rating', '2/25/2020'), ('5 star rating', '2/24/2020'), ('5 star rating', '2/23/2020'), ('4 star rating', '2/20/2020'), ('5 star rating', '2/17/2020'), ('5 star rating', '2/14/2020'), ('4 star rating', '2/14/2020'), ('4 star rating', '2/10/2020'), ('4 star rating', '2/9/2020'), ('5 star rating', '2/4/2020')]",ABC Kitchen,https://www.yelp.com/biz/abc-kitchen-new-york?osq=american&sort_by=date_desc
"216 W 238th St, Bronx, NY 10463",4.0,"{'Mon': '11:00 am - 11:00 pm', 'Tue': '11:00 am - 11:00 pm', 'Wed': '11:00 am - 11:00 pm', 'Thu': '11:00 am - 11:00 pm', 'Fri': '11:00 am - 11:00 pm', 'Sat': '11:00 am - 11:00 pm', 'Sun': '11:00 am - 11:00 pm'}","American (Traditional),Pubs","{'Delivery': True, 'Takeout': True, 'Curbside pickup': False}",Powered by HDScores,Elite '2020,american,"New York, NY",766,(718) 601-0204,$$,"[('5 star rating', '7/16/2020'), ('3 star rating', '7/7/2020'), ('5 star rating', '7/3/2020'), ('4 star rating', '7/2/2020'), ('5 star rating', '6/30/2020'), ('5 star rating', '6/15/2020'), ('5 star rating', '6/4/2020'), ('4 star rating', '6/1/2020'), ('5 star rating', '5/27/2020'), ('4 star rating', '5/23/2020'), ('5 star rating', '5/22/2020'), ('4 star rating', '5/8/2020'), ('4 star rating', '4/1/2020'), ('5 star rating', '3/13/2020'), ('5 star rating', '2/24/2020'), ('5 star rating', '2/23/2020'), ('4 star rating', '6/16/2019'), ('5 star rating', '2/23/2020'), ('4 star rating', '2/23/2020'), ('4 star rating', '2/21/2020')]",Bronx Alehouse,https://www.yelp.com/biz/bronx-alehouse-bronx-2?osq=american&sort_by=date_desc
"1589 First Ave, New York, NY 10028",5.0,"{'Mon': '2:00 pm - 9:00 pm', 'Tue': '2:00 pm - 9:00 pm', 'Wed': '2:00 pm - 9:00 pm', 'Thu': '12:00 pm - 10:00 pm', 'Fri': '12:00 pm - 10:00 pm', 'Sat': '12:00 pm - 10:00 pm', 'Sun': '2:00 pm - 8:00 pm'}","American (New),Burgers,Beer Bar","{'Outdoor seating': True, 'Delivery': True, 'Takeout': True, 'Sit-down dining': False, 'Curbside pickup': True, 'Contactless payments': True, 'Masks required': True, 'Staff wears gloves': True, 'Staff wears masks': True, 'Hand sanitizer provided': True, 'Sanitizing between customers': True, 'Social distancing enforced': True}",By Yelp I.,,american,"New York, NY",2,(212) 879-1500,,"[('5 star rating', '7/13/2020')]",Horn’s Hook Tavern,https://www.yelp.com/biz/horn-s-hook-tavern-new-york?osq=american&sort_by=date_desc
"4024 8th Ave, Sunset Park, NY 11232",4.5,"{'Mon': '7:00 am - 7:00 pm', 'Tue': '7:00 am - 7:00 pm', 'Wed': '7:00 am - 7:00 pm', 'Thu': '7:00 am - 7:00 pm', 'Fri': '7:00 am - 7:00 pm', 'Sat': '7:00 am - 7:00 pm', 'Sun': '7:00 am - 7:00 pm'}","American (New),Breakfast & Brunch,Sandwiches",{'Takeout': True},Powered by HDScores,Elite '2020,american,"New York, NY",399,,$$,"[('5 star rating', '7/22/2020'), ('5 star rating', '7/16/2020'), ('5 star rating', '7/6/2020'), ('5 star rating', '5/2/2020'), ('5 star rating', '3/22/2020'), ('5 star rating', '1/5/2019'), ('4 star rating', '3/3/2020'), ('3 star rating', '2/13/2020'), ('3 star rating', '1/28/2020'), ('5 star rating', '1/25/2020'), ('5 star rating', '1/10/2020'), ('4 star rating', '1/1/2020'), ('4 star rating', '12/31/2019'), ('5 star rating', '12/28/2019'), ('5 star rating', '12/24/2019'), ('3 star rating', '12/22/2019'), ('3 star rating', '12/22/2019'), ('4 star rating', '12/15/2019'), ('5 star rating', '12/14/2019'), ('4 star rating', '12/14/2019')]",Parlay,https://www.yelp.com/biz/parlay-sunset-park?osq=american&sort_by=date_desc
"35 Downing St, New York, NY 10014",4.0,"{'Mon': '4:00 pm - 9:00 pm', 'Tue': '4:00 pm - 9:00 pm', 'Wed': '4:00 pm - 9:00 pm', 'Thu': '4:00 pm - 9:00 pm', 'Fri': '4:00 pm - 9:00 pm', 'Sat': '12:00 pm - 9:00 pm', 'Sun': '12:00 pm - 9:00 pm'}","Pizza,Burgers","{'Delivery': True, 'Takeout': True, 'Sit-down dining': False, 'Curbside pickup': True}","Posted on June 5, 2020","""Updated June 5, 2020.
Emily West Village is thrilled to announce that we are now open for carry out & delivery!  Thank you for your continued support and we look forward to having you as our guest again in our dining room one day soon.
Sincerely,
The Emily West Village Te…""",american,"New York, NY",638,(917) 935-6434,$$,"[('4 star rating', '7/23/2020'), ('5 star rating', '7/19/2020'), ('3 star rating', '7/11/2020'), ('5 star rating', '7/10/2020'), ('5 star rating', '6/30/2020'), ('5 star rating', '7/8/2020'), ('5 star rating', '8/15/2017'), ('4 star rating', '7/7/2020'), ('5 star rating', '6/18/2020'), ('5 star rating', '6/11/2020'), ('1 star rating', '6/7/2020'), ('5 star rating', '5/22/2020'), ('5 star rating', '4/22/2020'), ('5 star rating', '4/10/2020'), ('4 star rating', '3/29/2020'), ('5 star rating', '3/15/2020'), ('5 star rating', '3/14/2020'), ('4 star rating', '3/11/2020'), ('5 star rating', '3/6/2020'), ('3 star rating', '3/5/2020'), ('5 star rating', '3/2/2020')]",Emily - West Village,https://www.yelp.com/biz/emily-west-village-new-york?osq=american&sort_by=date_desc
"348 Wythe Ave, Brooklyn, NY 11249",4.0,"{'Mon': '8:30 am - 10:00 pm', 'Tue': '8:30 am - 10:00 pm', 'Wed': '8:30 am - 10:00 pm', 'Thu': '8:30 am - 10:00 pm', 'Fri': '8:30 am - 11:00 pm', 'Sat': '9:30 am - 11:00 pm', 'Sun': '9:30 am - 10:00 pm'}","American (New),Breakfast & Brunch,Cocktail Bars","{'Delivery': False, 'Takeout': True, 'Curbside pickup': False}",Powered by HDScores,Mon,american,"New York, NY",784,(347) 222-6722,$$,"[('3 star rating', '7/20/2020'), ('1 star rating', '7/18/2020'), ('1 star rating', '7/9/2020'), ('2 star rating', '7/5/2020'), ('3 star rating', '5/30/2020'), ('4 star rating', '4/8/2020'), ('3 star rating', '3/29/2020'), ('5 star rating', '3/15/2020'), ('3 star rating', '3/15/2020'), ('4 star rating', '3/14/2020'), ('5 star rating', '3/13/2020'), ('2 star rating', '3/10/2020'), ('5 star rating', '3/10/2020'), ('5 star rating', '3/7/2020'), ('1 star rating', '3/4/2020'), ('3 star rating', '3/4/2020'), ('4 star rating', '3/2/2020'), ('2 star rating', '3/1/2020'), ('5 star rating', '2/29/2020'), ('5 star rating', '2/29/2020')]",Sunday in Brooklyn,https://www.yelp.com/biz/sunday-in-brooklyn-brooklyn-3?osq=american&sort_by=date_desc
"688 Franklin Ave, Brooklyn, NY 11238",4.0,"{'Mon': '5:00 pm - 10:00 pm', 'Tue': '5:00 pm - 10:00 pm', 'Wed': '5:00 pm - 10:00 pm', 'Thu': '5:00 pm - 10:30 pm', 'Fri': '5:00 pm - 11:30 pm', 'Sat': '11:00 am - 3:00 pm', 'Sun': '11:00 am - 3:00 pm'}","American (New),Breakfast & Brunch","{'Delivery': True, 'Takeout': True, 'Curbside pickup': False}",Powered by HDScores,Elite '2020,american,"New York, NY",521,(347) 318-3643,$$,"[('4 star rating', '3/5/2020'), ('4 star rating', '3/3/2020'), ('4 star rating', '1/19/2020'), ('5 star rating', '1/18/2020'), ('5 star rating', '1/15/2020'), ('4 star rating', '11/10/2019'), ('4 star rating', '11/2/2019'), ('2 star rating', '10/30/2019'), ('5 star rating', '10/17/2019'), ('1 star rating', '10/13/2019'), ('5 star rating', '10/2/2019'), ('2 star rating', '9/29/2019'), ('3 star rating', '9/28/2019'), ('4 star rating', '9/28/2019'), ('5 star rating', '9/24/2019'), ('3 star rating', '9/15/2019'), ('5 star rating', '9/12/2019'), ('4 star rating', '8/15/2019'), ('5 star rating', '8/5/2019')]",Mayfield,https://www.yelp.com/biz/mayfield-brooklyn?osq=american&sort_by=date_desc
"37-11 30th Ave, Astoria, NY 11103",4.0,"{'Mon': '12:00 pm - 9:30 pm', 'Tue': '12:00 pm - 9:30 pm', 'Wed': '12:00 pm - 9:30 pm', 'Thu': '12:00 pm - 9:30 pm', 'Fri': '12:00 pm - 9:30 pm', 'Sat': '12:00 pm - 9:30 pm', 'Sun': '12:00 pm - 9:30 pm'}","Cajun/Creole,Southern,Breakfast & Brunch","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,american,"New York, NY",1718,(718) 606-1900,$$,"[('3 star rating', '7/22/2020'), ('1 star rating', '7/22/2020'), ('2 star rating', '7/19/2020'), ('5 star rating', '7/19/2020'), ('5 star rating', '7/18/2020'), ('3 star rating', '7/16/2020'), ('4 star rating', '7/14/2020'), ('4 star rating', '7/12/2020'), ('5 star rating', '7/5/2020'), ('3 star rating', '7/3/2020'), ('4 star rating', '7/2/2020'), ('3 star rating', '6/28/2020'), ('5 star rating', '6/28/2020'), ('5 star rating', '6/27/2020'), ('5 star rating', '6/20/2020'), ('5 star rating', '6/15/2020'), ('5 star rating', '6/15/2020'), ('4 star rating', '6/14/2020'), ('4 star rating', '6/12/2020'), ('2 star rating', '6/11/2020')]",Sugar Freak,https://www.yelp.com/biz/sugar-freak-astoria?osq=american&sort_by=date_desc
