address,avg_rating,business_hours,category,covid_services,covid_update_time,covid_updates_text,cuisine,location,num_reviews,phone_num,price_range,recent_reviews,restaurant_name,url
"23-01 Steinway St, Astoria, NY 11105",4.5,"{'Mon': '4:00 pm - 10:30 pm', 'Tue': '4:00 pm - 10:30 pm', 'Wed': '4:00 pm - 10:30 pm', 'Thu': '4:00 pm - 10:30 pm', 'Fri': '4:00 pm - 11:00 pm', 'Sat': '12:00 pm - 11:00 pm', 'Sun': '12:00 pm - 11:00 pm'}","Greek,Mediterranean,Cocktail Bars","{'Delivery': True, 'Takeout': True, 'Curbside pickup': True}",Powered by HDScores,Elite '2020,mediterranean,"New York, NY",171,(718) 721-2424,$$,"[('2 star rating', '7/18/2020'), ('5 star rating', '6/10/2020'), ('5 star rating', '6/7/2020'), ('5 star rating', '6/7/2020'), ('5 star rating', '4/23/2020'), ('1 star rating', '3/30/2020'), ('1 star rating', '3/1/2020'), ('5 star rating', '2/29/2020'), ('5 star rating', '2/19/2020'), ('1 star rating', '2/17/2020'), ('5 star rating', '2/4/2020'), ('3 star rating', '1/27/2020'), ('1 star rating', '1/26/2020'), ('5 star rating', '1/26/2020'), ('5 star rating', '1/24/2020'), ('5 star rating', '2/5/2018'), ('5 star rating', '1/20/2020'), ('2 star rating', '1/13/2020'), ('5 star rating', '1/10/2020'), ('5 star rating', '12/29/2019')]",Brothers Taverna,https://www.yelp.com/biz/brothers-taverna-astoria-2?osq=mediterranean&sort_by=date_desc
"585 6th Ave, New York, NY 10011",4.0,"{'Mon': '11:00 am - 10:00 pm', 'Tue': '11:00 am - 10:00 pm', 'Wed': '11:00 am - 10:00 pm', 'Thu': '11:00 am - 10:00 pm', 'Fri': '11:00 am - 10:00 pm', 'Sat': '11:00 am - 10:00 pm', 'Sun': '11:00 am - 9:00 pm'}","Mediterranean,Middle Eastern,Vegetarian","{'Delivery': True, 'Takeout': True, 'Curbside pickup': True, 'Contactless payments': True, 'Masks required': True, 'Staff wears gloves': True, 'Staff wears masks': True, 'Limited capacity': True, 'Hand sanitizer provided': True, 'Sanitizing between customers': True, 'Social distancing enforced': True, 'Temperature checks': True}","Posted on July 14, 2020","""We are Still offering Delhvery..Takeout..Pickup and Curbside delivery at this location. Out door dining as well. """,mediterranean,"New York, NY",641,(212) 510-7405,$$,"[('5 star rating', '7/23/2020'), ('3 star rating', '7/14/2020'), ('4 star rating', '7/1/2020'), ('5 star rating', '6/8/2020'), ('2 star rating', '4/3/2020'), ('5 star rating', '3/1/2020'), ('5 star rating', '2/20/2020'), ('3 star rating', '2/12/2020'), ('5 star rating', '2/10/2020'), ('2 star rating', '1/31/2020'), ('1 star rating', '1/27/2020'), ('2 star rating', '1/26/2020'), ('5 star rating', '1/17/2020'), ('1 star rating', '12/23/2019'), ('1 star rating', '12/20/2019'), ('4 star rating', '12/18/2019'), ('1 star rating', '12/11/2019'), ('1 star rating', '12/7/2019'), ('5 star rating', '11/27/2019'), ('5 star rating', '11/20/2019'), ('3 star rating', '11/7/2019')]",The Hummus & Pita,https://www.yelp.com/biz/the-hummus-and-pita-new-york-4?osq=mediterranean&sort_by=date_desc
"1606 1st Ave, New York, NY 10028",4.5,"{'Mon': '12:00 pm - 9:15 pm', 'Tue': '12:00 pm - 9:15 pm', 'Wed': '12:00 pm - 9:15 pm', 'Thu': '12:00 pm - 9:15 pm', 'Fri': '12:00 pm - 9:15 pm', 'Sat': '12:00 pm - 9:15 pm', 'Sun': 'Closed'}","Mediterranean,Turkish,Halal","{'Delivery': True, 'Takeout': True, 'Curbside pickup': True, 'Staff wears masks': True, 'Hand sanitizer provided': True, 'Social distancing enforced': True}",Powered by HDScores,Elite '2020,mediterranean,"New York, NY",118,(212) 879-3839,$$,"[('4 star rating', '3/24/2020'), ('3 star rating', '1/20/2020'), ('4 star rating', '1/19/2020'), ('5 star rating', '12/31/2019'), ('5 star rating', '12/19/2019'), ('5 star rating', '12/4/2019'), ('1 star rating', '11/24/2019'), ('5 star rating', '11/22/2019'), ('2 star rating', '11/21/2019'), ('5 star rating', '10/28/2019'), ('4 star rating', '10/27/2019'), ('5 star rating', '10/24/2019'), ('5 star rating', '10/6/2019'), ('5 star rating', '8/20/2019'), ('5 star rating', '8/19/2019'), ('4 star rating', '8/18/2019'), ('2 star rating', '8/9/2019'), ('4 star rating', '7/13/2019'), ('5 star rating', '6/24/2019')]",Sumela Mediterranean Cafe & Grill,https://www.yelp.com/biz/sumela-mediterranean-cafe-and-grill-new-york?osq=mediterranean&sort_by=date_desc
"200 Court St, Brooklyn, NY 11201",4.5,"{'Mon': '10:00 am - 10:00 pm', 'Tue': '10:00 am - 10:00 pm', 'Wed': '10:00 am - 10:00 pm', 'Thu': '10:00 am - 10:00 pm', 'Fri': '10:00 am - 10:00 pm', 'Sat': '10:00 am - 10:00 pm', 'Sun': '10:00 am - 10:00 pm'}","Falafel,Middle Eastern,Halal","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,mediterranean,"New York, NY",224,(347) 799-1673,$,"[('5 star rating', '7/23/2020'), ('5 star rating', '7/18/2020'), ('5 star rating', '6/15/2020'), ('5 star rating', '6/13/2020'), ('5 star rating', '6/4/2020'), ('5 star rating', '5/21/2020'), ('5 star rating', '1/14/2020'), ('5 star rating', '1/12/2020'), ('4 star rating', '1/12/2020'), ('4 star rating', '1/4/2020'), ('4 star rating', '4/13/2019'), ('4 star rating', '11/30/2019'), ('5 star rating', '11/23/2019'), ('5 star rating', '10/28/2019'), ('5 star rating', '8/1/2019'), ('5 star rating', '7/21/2019'), ('5 star rating', '7/9/2019'), ('5 star rating', '6/10/2019'), ('5 star rating', '5/10/2019'), ('5 star rating', '5/6/2019')]",Darna Falafel,https://www.yelp.com/biz/darna-falafel-brooklyn?osq=mediterranean&sort_by=date_desc
"168 Bedford Ave, Brooklyn, NY 11249",4.0,"{'Mon': '11:00 am - 1:30 am', 'Tue': '11:00 am - 1:30 am', 'Wed': '11:00 am - 1:30 am', 'Thu': '11:00 am - 1:30 am', 'Fri': '11:00 am - 1:30 am', 'Sat': '11:00 am - 1:30 am', 'Sun': '11:00 am - 1:30 am'}","Middle Eastern,Falafel","{'Delivery': True, 'Takeout': True}",By Peter D.,Elite '2020,mediterranean,"New York, NY",624,(718) 389-4680,$,"[('1 star rating', '7/21/2020'), ('4 star rating', '7/7/2020'), ('4 star rating', '2/13/2013'), ('5 star rating', '6/30/2020'), ('5 star rating', '5/30/2020'), ('5 star rating', '5/21/2020'), ('4 star rating', '5/12/2020'), ('3 star rating', '4/20/2020'), ('5 star rating', '4/1/2020'), ('5 star rating', '3/3/2020'), ('5 star rating', '3/2/2020'), ('4 star rating', '2/27/2020'), ('5 star rating', '2/18/2020'), ('5 star rating', '2/18/2020'), ('5 star rating', '2/8/2020'), ('5 star rating', '2/2/2020'), ('4 star rating', '1/25/2020'), ('5 star rating', '1/5/2020'), ('5 star rating', '12/30/2019'), ('5 star rating', '12/30/2019'), ('5 star rating', '6/18/2018')]",Oasis,https://www.yelp.com/biz/oasis-brooklyn-3?osq=mediterranean&sort_by=date_desc
"1229 1st Ave, New York, NY 10065",4.0,"{'Mon': '11:00 am - 10:00 pm', 'Tue': '11:00 am - 10:00 pm', 'Wed': '11:00 am - 10:00 pm', 'Thu': '11:00 am - 10:00 pm', 'Fri': '11:00 am - 10:00 pm', 'Sat': '11:00 am - 10:00 pm', 'Sun': '11:00 am - 10:00 pm'}",Greek,"{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,mediterranean,"New York, NY",381,(212) 861-4976,$$,"[('5 star rating', '7/22/2020'), ('2 star rating', '7/12/2020'), ('2 star rating', '7/9/2020'), ('1 star rating', '6/30/2020'), ('5 star rating', '6/17/2020'), ('4 star rating', '5/25/2020'), ('5 star rating', '5/22/2020'), ('5 star rating', '4/27/2020'), ('3 star rating', '4/23/2020'), ('5 star rating', '4/15/2020'), ('5 star rating', '3/21/2020'), ('5 star rating', '3/13/2020'), ('5 star rating', '3/8/2020'), ('5 star rating', '2/22/2020'), ('3 star rating', '1/11/2020'), ('3 star rating', '1/6/2020'), ('4 star rating', '12/19/2019'), ('4 star rating', '12/2/2019'), ('4 star rating', '11/15/2019')]",Greek Eats,https://www.yelp.com/biz/greek-eats-new-york?osq=mediterranean&sort_by=date_desc
"108 W 74th St, New York, NY 10023",4.5,"{'Mon': '5:00 pm - 9:00 pm', 'Tue': '5:00 pm - 9:00 pm', 'Wed': '5:00 pm - 9:00 pm', 'Thu': '5:00 pm - 9:00 pm', 'Fri': '5:00 pm - 9:00 pm', 'Sat': '5:00 pm - 9:00 pm', 'Sun': '5:00 pm - 9:00 pm'}","Turkish,Mediterranean,Breakfast & Brunch","{'Delivery': True, 'Takeout': True, 'Curbside pickup': False}",Powered by HDScores,Elite '2020,mediterranean,"New York, NY",80,(347) 334-7939,,"[('5 star rating', '7/22/2020'), ('5 star rating', '4/26/2020'), ('5 star rating', '3/12/2020'), ('3 star rating', '3/9/2020'), ('5 star rating', '3/8/2020'), ('5 star rating', '2/26/2020'), ('5 star rating', '2/9/2020'), ('5 star rating', '2/6/2020'), ('5 star rating', '2/6/2020'), ('5 star rating', '2/1/2020'), ('5 star rating', '12/21/2019'), ('5 star rating', '1/30/2020'), ('3 star rating', '1/26/2020'), ('4 star rating', '1/23/2020'), ('2 star rating', '1/23/2020'), ('4 star rating', '1/21/2020'), ('5 star rating', '1/12/2020'), ('5 star rating', '1/6/2020'), ('5 star rating', '1/3/2020'), ('5 star rating', '1/1/2020')]",Leyla,https://www.yelp.com/biz/leyla-new-york-4?osq=mediterranean&sort_by=date_desc
"100 Maiden Ln, New York, NY 10038",4.0,"{'Mon': '10:30 am - 7:00 pm', 'Tue': '10:30 am - 7:00 pm', 'Wed': '10:30 am - 7:00 pm', 'Thu': '10:30 am - 7:00 pm', 'Fri': '10:30 am - 7:00 pm', 'Sat': 'Closed', 'Sun': 'Closed'}","Mediterranean,Salad,Sandwiches","{'Delivery': False, 'Takeout': True, 'Curbside pickup': False}",Powered by HDScores,Elite '2020,mediterranean,"New York, NY",261,(917) 338-3884,$$,"[('4 star rating', '3/3/2020'), ('5 star rating', '2/21/2020'), ('3 star rating', '1/10/2020'), ('1 star rating', '12/22/2019'), ('4 star rating', '11/18/2019'), ('4 star rating', '11/14/2019'), ('5 star rating', '10/24/2019'), ('5 star rating', '9/3/2019'), ('1 star rating', '9/3/2019'), ('4 star rating', '8/31/2019'), ('1 star rating', '8/19/2019'), ('3 star rating', '8/15/2019'), ('2 star rating', '7/10/2019'), ('5 star rating', '6/26/2019'), ('5 star rating', '6/25/2019'), ('5 star rating', '6/21/2019'), ('2 star rating', '6/19/2019'), ('5 star rating', '6/17/2019'), ('5 star rating', '6/11/2019')]",Roti Modern Mediterranean,https://www.yelp.com/biz/roti-modern-mediterranean-new-york?osq=mediterranean&sort_by=date_desc
"224 Lafayette St, New York, NY 10012",4.0,"{'Mon': '8:30 am - 11:00 pm', 'Tue': '8:30 am - 11:00 pm', 'Wed': '8:30 am - 11:00 pm', 'Thu': '8:30 am - 11:00 pm', 'Fri': '8:30 am - 12:00 am', 'Sat': '8:30 am - 12:00 am', 'Sun': '8:30 am - 10:00 pm'}","Breakfast & Brunch,Mediterranean,American (New)",{'Delivery': True},Powered by HDScores,Elite '2020,mediterranean,"New York, NY",1900,(212) 510-8550,$$,"[('4 star rating', '7/19/2020'), ('4 star rating', '7/18/2020'), ('5 star rating', '7/14/2020'), ('2 star rating', '7/12/2020'), ('5 star rating', '7/5/2020'), ('5 star rating', '6/24/2020'), ('5 star rating', '6/7/2020'), ('3 star rating', '6/6/2020'), ('5 star rating', '6/3/2020'), ('2 star rating', '5/31/2020'), ('5 star rating', '5/23/2020'), ('3 star rating', '5/16/2020'), ('4 star rating', '5/9/2020'), ('5 star rating', '4/1/2020'), ('4 star rating', '3/21/2020'), ('3 star rating', '3/17/2020'), ('2 star rating', '3/15/2020'), ('4 star rating', '3/10/2020'), ('5 star rating', '3/8/2020')]",Jack's Wife Freda,https://www.yelp.com/biz/jacks-wife-freda-new-york?osq=mediterranean&sort_by=date_desc
"688 3rd Ave, -, New York, NY 10017",4.0,"{'Mon': '11:00 am - 9:30 pm', 'Tue': '11:00 am - 9:30 pm', 'Wed': '11:00 am - 9:30 pm', 'Thu': '11:00 am - 9:30 pm', 'Fri': '11:00 am - 9:00 pm', 'Sat': 'Closed', 'Sun': 'Closed'}","Mediterranean,Lebanese","{'Takeout': True, 'Curbside pickup': False}",Powered by HDScores,Elite '2020,mediterranean,"New York, NY",405,(212) 557-0007,$$,"[('5 star rating', '3/5/2020'), ('4 star rating', '2/5/2020'), ('1 star rating', '12/31/2019'), ('2 star rating', '12/23/2019'), ('5 star rating', '12/9/2019'), ('2 star rating', '10/23/2019'), ('5 star rating', '10/5/2019'), ('2 star rating', '9/20/2019'), ('1 star rating', '9/19/2019'), ('4 star rating', '9/19/2019'), ('4 star rating', '9/4/2019'), ('5 star rating', '8/14/2019'), ('5 star rating', '8/8/2019'), ('5 star rating', '7/8/2019'), ('4 star rating', '6/23/2019'), ('5 star rating', '6/17/2019'), ('5 star rating', '6/17/2019'), ('5 star rating', '6/14/2019'), ('4 star rating', '5/15/2019')]",NAYA,https://www.yelp.com/biz/naya-new-york-16?osq=mediterranean&sort_by=date_desc
"41 John St, New York, NY 10038",4.5,"{'Mon': '11:00 am - 9:00 pm', 'Tue': '11:00 am - 9:00 pm', 'Wed': '11:00 am - 9:00 pm', 'Thu': '11:00 am - 9:00 pm', 'Fri': '11:00 am - 9:00 pm', 'Sat': '11:00 am - 8:00 pm', 'Sun': '11:00 am - 8:00 pm'}","Vegetarian,Middle Eastern,Kosher","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,mediterranean,"New York, NY",297,(212) 577-6474,$$,"[('5 star rating', '7/12/2020'), ('5 star rating', '7/2/2020'), ('4 star rating', '6/28/2020'), ('5 star rating', '3/16/2020'), ('5 star rating', '3/3/2020'), ('5 star rating', '2/12/2019'), ('4 star rating', '3/1/2020'), ('4 star rating', '2/24/2020'), ('4 star rating', '2/7/2020'), ('3 star rating', '2/7/2020'), ('5 star rating', '1/30/2020'), ('4 star rating', '1/24/2020'), ('4 star rating', '1/19/2020'), ('5 star rating', '1/11/2020'), ('4 star rating', '1/6/2020'), ('4 star rating', '1/5/2020'), ('4 star rating', '12/29/2019'), ('4 star rating', '12/29/2019'), ('5 star rating', '12/28/2019'), ('5 star rating', '12/26/2019')]",Nish Nush,https://www.yelp.com/biz/nish-nush-new-york-5?osq=mediterranean&sort_by=date_desc
