address,avg_rating,business_hours,category,covid_services,covid_update_time,covid_updates_text,cuisine,location,num_reviews,phone_num,price_range,recent_reviews,restaurant_name,url
"683 Broadway, San Francisco, CA 94133",4.0,"{'Mon': 'Closed', 'Tue': '7:30 am - 6:30 pm', 'Wed': '7:30 am - 6:30 pm', 'Thu': '7:30 am - 6:30 pm', 'Fri': '7:30 am - 6:30 pm', 'Sat': '7:30 am - 6:30 pm', 'Sun': '7:30 am - 6:30 pm'}","Chinese,Barbeque,Noodles",{'Delivery': True},By Cynthia M.,Elite '2020,chinese,"San Francisco, CA",31,(415) 378-3768,$,"[('5 star rating', '3/7/2020'), ('5 star rating', '1/29/2020'), ('5 star rating', '1/21/2020'), ('5 star rating', '1/3/2020'), ('5 star rating', '8/22/2019'), ('5 star rating', '8/13/2019'), ('5 star rating', '8/11/2019'), ('5 star rating', '7/28/2019'), ('5 star rating', '7/25/2019'), ('5 star rating', '7/16/2019'), ('2 star rating', '3/12/2019'), ('4 star rating', '3/2/2018'), ('1 star rating', '11/11/2016'), ('5 star rating', '8/13/2016'), ('4 star rating', '11/24/2015'), ('3 star rating', '5/4/2015'), ('2 star rating', '4/29/2015'), ('5 star rating', '10/4/2014'), ('4 star rating', '4/30/2014')]",Yummy BBQ Kitchen,https://www.yelp.com/biz/yummy-bbq-kitchen-san-francisco?osq=chinese&sort_by=date_desc
"883 Bush St, San Francisco, CA 94108",3.5,"{'Mon': '11:00 am - 10:00 pm', 'Tue': '11:00 am - 10:00 pm', 'Wed': '11:00 am - 10:00 pm', 'Thu': '11:00 am - 10:00 pm', 'Fri': '11:00 am - 10:00 pm', 'Sat': '11:00 am - 10:00 pm', 'Sun': '11:00 am - 10:00 pm'}",Chinese,"{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,chinese,"San Francisco, CA",393,(415) 358-2237,$$,"[('4 star rating', '6/23/2020'), ('5 star rating', '5/12/2020'), ('5 star rating', '5/5/2020'), ('4 star rating', '5/2/2020'), ('5 star rating', '2/19/2020'), ('5 star rating', '9/26/2019'), ('2 star rating', '1/27/2020'), ('1 star rating', '1/19/2020'), ('1 star rating', '1/3/2020'), ('5 star rating', '12/14/2019'), ('5 star rating', '11/30/2019'), ('1 star rating', '11/12/2019'), ('1 star rating', '11/6/2019'), ('3 star rating', '11/3/2019'), ('4 star rating', '10/28/2019'), ('1 star rating', '10/2/2019'), ('1 star rating', '9/21/2019'), ('2 star rating', '9/21/2019'), ('5 star rating', '9/13/2019'), ('5 star rating', '8/29/2019')]",City Chopsticks,https://www.yelp.com/biz/city-chopsticks-san-francisco?osq=chinese&sort_by=date_desc
"175 Langton St, San Francisco, CA 94103",5.0,{},Chinese,{},,Contact the business for more information about recent service changes.,chinese,"San Francisco, CA",1,,,,Yang’s Kitchen,https://www.yelp.com/biz/yang-s-kitchen-san-francisco?osq=chinese&sort_by=date_desc
"4142 Geary Blvd, San Francisco, CA 94118",3.5,"{'Mon': '5:00 am - 10:00 pm', 'Tue': '5:00 am - 10:00 pm', 'Wed': '5:00 am - 10:00 pm', 'Thu': '5:00 am - 10:00 pm', 'Fri': '5:00 am - 10:00 pm', 'Sat': '5:00 am - 10:00 pm', 'Sun': '5:00 am - 10:00 pm'}","Taiwanese,Shanghainese,Noodles",{},Powered by HDScores,Contact the business for more information about recent service changes.,chinese,"San Francisco, CA",268,(415) 387-1234,$$,"[('5 star rating', '2/24/2020'), ('5 star rating', '2/19/2020'), ('5 star rating', '12/27/2019'), ('4 star rating', '12/13/2019'), ('5 star rating', '12/12/2019'), ('4 star rating', '12/3/2019'), ('1 star rating', '9/23/2019'), ('4 star rating', '9/7/2019'), ('3 star rating', '9/2/2019'), ('2 star rating', '8/7/2019'), ('4 star rating', '8/3/2019'), ('5 star rating', '7/26/2019'), ('5 star rating', '5/20/2019'), ('4 star rating', '3/27/2019'), ('3 star rating', '11/25/2018'), ('5 star rating', '10/30/2018'), ('5 star rating', '10/16/2018'), ('5 star rating', '10/7/2018'), ('5 star rating', '9/29/2018')]",Five Happiness,https://www.yelp.com/biz/five-happiness-san-francisco?osq=chinese&sort_by=date_desc
"4401 Balboa St, San Francisco, CA 94121",3.5,"{'Mon': '10:30 am - 3:00 pm', 'Tue': '10:30 am - 3:00 pm', 'Wed': '10:30 am - 3:00 pm', 'Thu': '10:30 am - 3:00 pm', 'Fri': '10:30 am - 3:00 pm', 'Sat': '10:00 am - 3:00 pm', 'Sun': '10:00 am - 3:00 pm'}","Dim Sum,Noodles,Barbeque","{'Delivery': True, 'Takeout': True}",By Benny S.,Elite '2020,chinese,"San Francisco, CA",65,(415) 753-9386,$$,"[('5 star rating', '7/12/2020'), ('4 star rating', '6/23/2020'), ('3 star rating', '6/20/2020'), ('4 star rating', '5/23/2020'), ('4 star rating', '5/23/2019'), ('5 star rating', '5/1/2020'), ('4 star rating', '2/12/2020'), ('4 star rating', '1/29/2020'), ('4 star rating', '1/26/2020'), ('5 star rating', '1/20/2020'), ('1 star rating', '1/1/2020'), ('1 star rating', '12/31/2019'), ('4 star rating', '11/28/2019'), ('4 star rating', '11/18/2019'), ('5 star rating', '10/21/2019'), ('5 star rating', '10/14/2019'), ('1 star rating', '9/29/2019'), ('1 star rating', '9/24/2019'), ('3 star rating', '8/31/2019'), ('3 star rating', '8/4/2019')]",Feng Ze Yuan 鋒味館,https://www.yelp.com/biz/feng-ze-yuan-%E9%8B%92%E5%91%B3%E9%A4%A8-san-francisco?osq=chinese&sort_by=date_desc
"5145 Geary Blvd, San Francisco, CA 94118",4.0,"{'Mon': '11:00 am - 2:30 pm', 'Tue': 'Closed', 'Wed': '11:00 am - 2:30 pm', 'Thu': '11:00 am - 2:30 pm', 'Fri': '11:00 am - 2:30 pm', 'Sat': '11:00 am - 2:30 pm', 'Sun': '11:00 am - 2:30 pm'}",Shanghainese,{'Takeout': True},By Johnny W.,Elite '2020,chinese,"San Francisco, CA",133,(415) 386-0388,$$,"[('5 star rating', '7/9/2020'), ('5 star rating', '10/24/2019'), ('5 star rating', '3/19/2020'), ('5 star rating', '1/17/2020'), ('4 star rating', '11/1/2019'), ('5 star rating', '10/12/2019'), ('5 star rating', '10/4/2019'), ('5 star rating', '8/26/2019'), ('5 star rating', '7/28/2019'), ('5 star rating', '7/27/2019'), ('5 star rating', '4/23/2016'), ('5 star rating', '2/16/2015'), ('5 star rating', '7/5/2019'), ('4 star rating', '4/14/2019'), ('1 star rating', '12/25/2018'), ('5 star rating', '9/16/2018'), ('5 star rating', '8/13/2018'), ('4 star rating', '8/5/2018'), ('4 star rating', '7/29/2018'), ('4 star rating', '7/8/2018'), ('1 star rating', '6/22/2018'), ('2 star rating', '6/11/2018')]",Old Shanghai Restaurant 老上海,https://www.yelp.com/biz/old-shang-hai-san-francisco?osq=chinese&sort_by=date_desc
"1682 Post St, San Francisco, CA 94115",3.5,"{'Mon': '11:00 am - 9:30 pm', 'Tue': '11:00 am - 9:30 pm', 'Wed': 'Closed', 'Thu': '11:00 am - 9:30 pm', 'Fri': '11:00 am - 9:30 pm', 'Sat': '11:00 am - 9:30 pm', 'Sun': '11:00 am - 9:30 pm'}","Chinese,Korean,Seafood","{'Delivery': False, 'Takeout': True, 'Masks required': True, 'Staff wears gloves': True, 'Staff wears masks': True, 'Hand sanitizer provided': True, 'Sanitizing between customers': True, 'Social distancing enforced': True}",Powered by HDScores,Elite '2020,chinese,"San Francisco, CA",473,(415) 921-1453,$$,"[('1 star rating', '7/16/2020'), ('5 star rating', '7/15/2020'), ('5 star rating', '5/31/2020'), ('4 star rating', '5/7/2020'), ('4 star rating', '2/28/2020'), ('5 star rating', '4/18/2020'), ('4 star rating', '2/23/2020'), ('5 star rating', '2/22/2020'), ('4 star rating', '12/8/2019'), ('4 star rating', '2/22/2020'), ('5 star rating', '2/12/2020'), ('5 star rating', '2/2/2020'), ('2 star rating', '1/13/2020'), ('3 star rating', '1/4/2020'), ('3 star rating', '12/29/2019'), ('4 star rating', '12/27/2019'), ('5 star rating', '12/25/2019'), ('4 star rating', '11/24/2019'), ('4 star rating', '11/20/2019'), ('3 star rating', '11/19/2019'), ('3 star rating', '11/3/2019')]",San Wang Restaurant,https://www.yelp.com/biz/san-wang-restaurant-san-francisco?osq=chinese&sort_by=date_desc
"250 W Portal Ave, San Francisco, CA 94127",4.0,"{'Mon': '5:00 pm - 9:00 pm', 'Tue': '11:30 am - 2:30 pm', 'Wed': '11:30 am - 2:30 pm', 'Thu': '11:30 am - 2:30 pm', 'Fri': '11:30 am - 2:30 pm', 'Sat': '11:30 am - 2:30 pm', 'Sun': '5:00 pm - 9:00 pm'}",Chinese,"{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,chinese,"San Francisco, CA",288,(415) 753-5678,$$,"[('5 star rating', '7/19/2020'), ('5 star rating', '7/8/2020'), ('1 star rating', '6/27/2020'), ('5 star rating', '6/1/2020'), ('5 star rating', '7/25/2017'), ('1 star rating', '5/12/2020'), ('1 star rating', '5/10/2020'), ('5 star rating', '4/27/2020'), ('5 star rating', '4/12/2020'), ('1 star rating', '3/2/2020'), ('5 star rating', '2/22/2020'), ('4 star rating', '4/23/2019'), ('4 star rating', '1/26/2020'), ('1 star rating', '1/26/2020'), ('3 star rating', '1/14/2020'), ('5 star rating', '1/4/2020'), ('5 star rating', '1/3/2020'), ('1 star rating', '1/1/2020'), ('5 star rating', '12/24/2019'), ('5 star rating', '11/13/2019'), ('5 star rating', '8/16/2019')]",Xiao Loong Restaurant,https://www.yelp.com/biz/xiao-loong-restaurant-san-francisco?osq=chinese&sort_by=date_desc
"5238 Diamond Heights Blvd, San Francisco, CA 94131",3.0,"{'Mon': '10:30 am - 3:00 pm', 'Tue': '10:30 am - 3:00 pm', 'Wed': '10:30 am - 3:00 pm', 'Thu': '10:30 am - 3:00 pm', 'Fri': '10:30 am - 3:00 pm', 'Sat': '10:00 am - 3:00 pm', 'Sun': '10:00 am - 3:00 pm'}","Dim Sum,Cantonese","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Thu,chinese,"San Francisco, CA",483,(415) 282-8883,$$,"[('5 star rating', '7/4/2020'), ('5 star rating', '5/24/2020'), ('4 star rating', '4/23/2020'), ('4 star rating', '2/28/2020'), ('4 star rating', '2/19/2020'), ('3 star rating', '2/12/2020'), ('5 star rating', '2/11/2020'), ('4 star rating', '1/25/2020'), ('4 star rating', '1/12/2020'), ('5 star rating', '1/10/2020'), ('5 star rating', '12/30/2019'), ('5 star rating', '12/28/2019'), ('1 star rating', '12/24/2019'), ('5 star rating', '12/21/2019'), ('4 star rating', '12/2/2019'), ('4 star rating', '11/30/2019'), ('1 star rating', '11/28/2019'), ('3 star rating', '11/24/2019'), ('2 star rating', '11/12/2019')]",Harbor Villa Restaurant,https://www.yelp.com/biz/harbor-villa-restaurant-san-francisco-3?osq=chinese&sort_by=date_desc
"2877 California St, San Francisco, CA 94115",3.5,"{'Mon': '11:00 am - 3:00 pm', 'Tue': '11:00 am - 3:00 pm', 'Wed': '11:00 am - 3:00 pm', 'Thu': '11:00 am - 3:00 pm', 'Fri': '11:00 am - 3:00 pm', 'Sat': '5:00 pm - 9:00 pm', 'Sun': '5:00 pm - 9:00 pm'}",Chinese,{},Powered by HDScores,Contact the business for more information about recent service changes.,chinese,"San Francisco, CA",558,(415) 621-4819,$$,"[('5 star rating', '6/7/2020'), ('5 star rating', '5/14/2020'), ('5 star rating', '12/7/2018'), ('5 star rating', '11/23/2015'), ('5 star rating', '11/6/2011'), ('5 star rating', '12/28/2010'), ('5 star rating', '4/12/2020'), ('5 star rating', '3/28/2020'), ('1 star rating', '2/27/2020'), ('3 star rating', '2/22/2020'), ('5 star rating', '2/18/2020'), ('5 star rating', '2/6/2020'), ('5 star rating', '1/25/2020'), ('3 star rating', '1/4/2020'), ('4 star rating', '12/21/2019'), ('5 star rating', '12/8/2019'), ('3 star rating', '12/1/2019'), ('5 star rating', '11/15/2019'), ('4 star rating', '11/13/2019'), ('5 star rating', '11/11/2019'), ('4 star rating', '11/9/2019'), ('5 star rating', '10/24/2019'), ('1 star rating', '10/15/2019')]",Eliza's,https://www.yelp.com/biz/elizas-san-francisco?osq=chinese&sort_by=date_desc
"4 Embarcadero Ctr, Street Level, San Francisco, CA 94111",4.0,"{'Mon': 'Closed', 'Tue': '11:30 am - 2:00 pm', 'Wed': '11:30 am - 2:00 pm', 'Thu': '11:30 am - 2:00 pm', 'Fri': '11:30 am - 2:00 pm', 'Sat': '10:30 am - 2:00 pm', 'Sun': '10:30 am - 2:00 pm'}","Chinese,Lounges,Seafood","{'Outdoor seating': True, 'Delivery': True, 'Takeout': True, 'Sit-down dining': True, 'Curbside pickup': True, 'Contactless payments': True, 'Masks required': True, 'Staff wears masks': True, 'Limited capacity': True, 'Hand sanitizer provided': True, 'Sanitizing between customers': True, 'Social distancing enforced': True, 'Temperature checks': True}","Posted on July 10, 2020","""Patio dining now open!  

Takeout with curbside pickup and delivery also available. 

Please visit our website: harborviewsf.com""",chinese,"San Francisco, CA",364,(415) 399-1200,,"[('4 star rating', '7/24/2020'), ('5 star rating', '7/23/2020'), ('5 star rating', '7/23/2020'), ('5 star rating', '7/23/2020'), ('5 star rating', '7/23/2020'), ('4 star rating', '7/21/2020'), ('4 star rating', '7/20/2020'), ('4 star rating', '7/20/2020'), ('5 star rating', '7/20/2020'), ('5 star rating', '7/19/2020'), ('5 star rating', '7/19/2020'), ('5 star rating', '7/18/2020'), ('5 star rating', '7/18/2020'), ('5 star rating', '7/14/2020'), ('5 star rating', '7/12/2020'), ('5 star rating', '7/8/2020'), ('5 star rating', '7/4/2020'), ('5 star rating', '6/29/2020'), ('5 star rating', '6/27/2020')]",Harborview Restaurant & Bar,https://www.yelp.com/biz/harborview-restaurant-and-bar-san-francisco-2?osq=chinese&sort_by=date_desc
