address,avg_rating,business_hours,category,covid_services,covid_update_time,covid_updates_text,cuisine,location,num_reviews,phone_num,price_range,recent_reviews,restaurant_name,url
"76 Rainey St, Austin, TX 78701",2.5,"{'Mon': '6:00 pm - 2:00 am', 'Tue': '6:00 pm - 2:00 am', 'Wed': '6:00 pm - 2:00 am', 'Thu': '6:00 pm - 2:00 am', 'Fri': '3:00 pm - 2:00 am', 'Sat': '12:00 pm - 2:00 pm', 'Sun': '11:00 am - 2:00 am'}","Bars,American (Traditional)",{},Powered by HDScores,Contact the business for more information about recent service changes.,american,"Austin, TX",257,(512) 710-8401,$$,"[('1 star rating', '6/26/2020'), ('1 star rating', '6/26/2020'), ('1 star rating', '6/26/2020'), ('1 star rating', '6/25/2020'), ('1 star rating', '6/25/2020'), ('1 star rating', '6/25/2020'), ('1 star rating', '6/25/2020'), ('1 star rating', '6/25/2020'), ('1 star rating', '6/25/2020'), ('1 star rating', '6/25/2020'), ('1 star rating', '6/25/2020'), ('1 star rating', '6/25/2020'), ('1 star rating', '6/25/2020'), ('1 star rating', '6/24/2020'), ('1 star rating', '6/24/2020'), ('1 star rating', '6/24/2020'), ('1 star rating', '6/24/2020'), ('1 star rating', '6/24/2020'), ('1 star rating', '6/24/2020')]",Unbarlievable,https://www.yelp.com/biz/unbarlievable-austin?osq=american&sort_by=date_desc
"1900 Simond Ave, Austin, TX 78723",4.0,"{'Mon': '5:00 pm - 9:00 pm', 'Tue': '5:00 pm - 9:00 pm', 'Wed': '5:00 pm - 9:00 pm', 'Thu': '5:00 pm - 10:00 pm', 'Fri': '5:00 pm - 10:00 pm', 'Sat': '4:00 pm - 10:00 pm', 'Sun': '4:00 pm - 9:00 pm'}","Italian,Wine Bars",{'Delivery': True},"Posted on March 27, 2020","""L'Oca d'Oro will be closed until at least April 17.  We are grateful for everyone's support through this confusing time.  We will miss making pasta but believe it is more important to safeguard our staff and our customers from the virus until more is known.  In the meanti…""",american,"Austin, TX",369,(737) 212-1876,$$$,"[('5 star rating', '6/9/2020'), ('5 star rating', '5/18/2020'), ('5 star rating', '5/15/2020'), ('5 star rating', '5/2/2020'), ('5 star rating', '4/30/2020'), ('5 star rating', '3/26/2020'), ('5 star rating', '3/7/2020'), ('5 star rating', '11/4/2018'), ('5 star rating', '6/23/2017'), ('5 star rating', '2/22/2020'), ('5 star rating', '2/21/2020'), ('5 star rating', '2/16/2020'), ('4 star rating', '2/9/2020'), ('5 star rating', '1/22/2020'), ('5 star rating', '1/18/2020'), ('5 star rating', '1/11/2020'), ('3 star rating', '1/1/2020'), ('4 star rating', '12/27/2019'), ('5 star rating', '12/23/2019'), ('5 star rating', '12/13/2019'), ('5 star rating', '11/30/2019')]",L'Oca d'Oro,https://www.yelp.com/biz/l-oca-d-oro-austin?osq=american&sort_by=date_desc
"117 San Jacinto Blvd, Austin, TX 78701",4.5,{},"Southern,Chicken Shop,Comfort Food","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,american,"Austin, TX",2392,(512) 474-4877,$,"[('4 star rating', '7/24/2020'), ('4 star rating', '7/23/2020'), ('4 star rating', '7/23/2020'), ('3 star rating', '7/17/2020'), ('4 star rating', '7/16/2020'), ('5 star rating', '7/16/2020'), ('5 star rating', '7/16/2020'), ('5 star rating', '7/11/2020'), ('5 star rating', '7/10/2020'), ('5 star rating', '7/9/2020'), ('5 star rating', '7/3/2020'), ('5 star rating', '7/2/2020'), ('4 star rating', '6/30/2020'), ('5 star rating', '6/29/2020'), ('5 star rating', '6/28/2020'), ('5 star rating', '6/26/2020'), ('4 star rating', '6/21/2020'), ('5 star rating', '6/20/2020'), ('5 star rating', '6/20/2020')]",Gus's World Famous Fried Chicken,https://www.yelp.com/biz/guss-world-famous-fried-chicken-austin?osq=american&sort_by=date_desc
"10000 Research Blvd, Ste B, Austin, TX 78759",4.0,"{'Mon': '11:00 am - 3:00 pm', 'Tue': '11:00 am - 3:00 pm', 'Wed': '11:00 am - 3:00 pm', 'Thu': '11:00 am - 3:00 pm', 'Fri': '11:00 am - 3:00 pm', 'Sat': '11:00 am - 3:00 pm', 'Sun': '11:00 am - 3:00 pm'}","Steakhouses,Brazilian","{'Delivery': True, 'Takeout': True}",By Katie B.,Elite '2020,american,"Austin, TX",674,(512) 345-5600,$$$,"[('5 star rating', '7/19/2020'), ('5 star rating', '7/16/2020'), ('5 star rating', '6/28/2020'), ('5 star rating', '6/27/2020'), ('4 star rating', '6/27/2020'), ('5 star rating', '6/20/2020'), ('4 star rating', '6/14/2020'), ('4 star rating', '6/7/2020'), ('5 star rating', '6/1/2020'), ('5 star rating', '5/28/2020'), ('5 star rating', '5/27/2020'), ('5 star rating', '5/25/2020'), ('5 star rating', '5/24/2020'), ('5 star rating', '5/24/2020'), ('5 star rating', '5/13/2020'), ('5 star rating', '5/8/2020'), ('5 star rating', '4/4/2020'), ('5 star rating', '3/9/2020'), ('5 star rating', '3/4/2020')]",Estância Brazilian Steakhouse,https://www.yelp.com/biz/est%C3%A2ncia-brazilian-steakhouse-austin-2?osq=american&sort_by=date_desc
"4301 W. William Cannon Dr., Bldg D, Austin, TX 78749",2.5,"{'Mon': '11:00 am - 10:00 pm', 'Tue': '11:00 am - 10:00 pm', 'Wed': '11:00 am - 10:00 pm', 'Thu': '11:00 am - 10:00 pm', 'Fri': '11:00 am - 11:00 pm', 'Sat': '11:00 am - 11:00 pm', 'Sun': '11:00 am - 10:00 pm'}","American (Traditional),Comfort Food","{'Delivery': True, 'Takeout': True, 'Sit-down dining': True, 'Curbside pickup': True, 'Gift cards': True}",By Ardie S.,Elite '2020,american,"Austin, TX",238,(512) 899-9727,$$,"[('4 star rating', '7/19/2020'), ('2 star rating', '7/18/2020'), ('5 star rating', '5/22/2020'), ('3 star rating', '4/23/2020'), ('3 star rating', '3/11/2020'), ('1 star rating', '2/5/2020'), ('2 star rating', '2/5/2020'), ('1 star rating', '1/27/2020'), ('5 star rating', '1/15/2020'), ('5 star rating', '1/2/2020'), ('1 star rating', '12/14/2019'), ('1 star rating', '12/1/2019'), ('1 star rating', '12/1/2019'), ('5 star rating', '10/17/2019'), ('1 star rating', '10/10/2019'), ('1 star rating', '10/9/2019'), ('3 star rating', '9/24/2019'), ('1 star rating', '9/1/2019'), ('1 star rating', '8/17/2019')]",Cheddar's Scratch Kitchen,https://www.yelp.com/biz/cheddars-scratch-kitchen-austin-4?osq=american&sort_by=date_desc
"6507 Burnet Rd, Austin, TX 78757",4.5,"{'Mon': 'Closed', 'Tue': '5:00 pm - 10:00 pm', 'Wed': '5:00 pm - 10:00 pm', 'Thu': '5:00 pm - 10:00 pm', 'Fri': '5:00 pm - 12:00 am', 'Sat': '5:00 pm - 12:00 am', 'Sun': 'Closed'}","Food Stands,American (New)",{},By Lauren A.,Contact the business for more information about recent service changes.,american,"Austin, TX",166,(512) 653-5088,$,"[('3 star rating', '1/29/2020'), ('4 star rating', '3/16/2019'), ('5 star rating', '3/15/2019'), ('5 star rating', '3/11/2019'), ('4 star rating', '1/7/2019'), ('5 star rating', '12/22/2018'), ('5 star rating', '10/19/2018'), ('2 star rating', '10/12/2018'), ('5 star rating', '6/21/2018'), ('4 star rating', '5/19/2018'), ('4 star rating', '3/17/2018'), ('4 star rating', '11/8/2017'), ('4 star rating', '10/11/2017'), ('5 star rating', '9/17/2017'), ('5 star rating', '7/15/2017'), ('3 star rating', '6/26/2017'), ('1 star rating', '5/6/2017'), ('1 star rating', '5/5/2017'), ('1 star rating', '3/20/2017')]",Three Little Pigs,https://www.yelp.com/biz/three-little-pigs-austin?osq=american&sort_by=date_desc
"315 Congress Ave, Ste 200, Austin, TX 78701",4.0,"{'Mon': 'Closed', 'Tue': 'Closed', 'Wed': 'Closed', 'Thu': '4:00 pm - 8:00 pm', 'Fri': 'Closed', 'Sat': 'Closed', 'Sun': 'Closed'}","American (New),Gastropubs,Tapas Bars","{'Takeout': True, 'Curbside pickup': True}","Posted on May 4, 2020","""Check out our website for Curbside Pick-Up Details!""",american,"Austin, TX",1049,(512) 482-8842,$$,"[('1 star rating', '7/11/2020'), ('5 star rating', '3/8/2020'), ('5 star rating', '2/28/2020'), ('4 star rating', '2/18/2020'), ('5 star rating', '2/16/2020'), ('5 star rating', '2/16/2020'), ('5 star rating', '2/15/2020'), ('4 star rating', '2/13/2020'), ('5 star rating', '2/8/2020'), ('3 star rating', '2/8/2020'), ('5 star rating', '2/5/2020'), ('4 star rating', '2/3/2020'), ('4 star rating', '1/25/2020'), ('4 star rating', '1/19/2020'), ('4 star rating', '1/11/2020'), ('5 star rating', '1/10/2020'), ('5 star rating', '1/8/2020'), ('5 star rating', '1/1/2020'), ('5 star rating', '12/28/2019'), ('2 star rating', '12/21/2019')]",Swift's Attic,https://www.yelp.com/biz/swifts-attic-austin?osq=american&sort_by=date_desc
"301 E 6th St, Austin, TX 78701",4.0,"{'Mon': '12:00 pm - 8:00 pm', 'Tue': '12:00 pm - 8:00 pm', 'Wed': '12:00 pm - 8:00 pm', 'Thu': '12:00 pm - 8:00 pm', 'Fri': '12:00 pm - 8:00 pm', 'Sat': '12:00 pm - 8:00 pm', 'Sun': '12:00 pm - 8:00 pm'}","Seafood,American (New)","{'Takeout': True, 'Curbside pickup': True}",Powered by HDScores,Elite '2020,american,"Austin, TX",979,(512) 474-9898,$$,"[('1 star rating', '6/10/2020'), ('5 star rating', '6/9/2020'), ('1 star rating', '4/28/2020'), ('5 star rating', '3/9/2020'), ('5 star rating', '3/8/2020'), ('1 star rating', '2/29/2020'), ('2 star rating', '2/28/2020'), ('5 star rating', '7/10/2011'), ('5 star rating', '2/17/2020'), ('2 star rating', '2/14/2020'), ('1 star rating', '2/14/2020'), ('5 star rating', '2/8/2020'), ('2 star rating', '2/6/2020'), ('5 star rating', '1/25/2020'), ('3 star rating', '1/20/2020'), ('1 star rating', '1/17/2020'), ('3 star rating', '1/6/2020'), ('3 star rating', '10/10/2019'), ('1 star rating', '1/1/2020'), ('5 star rating', '12/30/2019'), ('5 star rating', '12/23/2019')]",Parkside,https://www.yelp.com/biz/parkside-austin?osq=american&sort_by=date_desc
"1208 W 4th St, Austin, TX 78703",5.0,"{'Mon': 'Closed', 'Tue': 'Closed', 'Wed': '11:00 am - 10:00 pm', 'Thu': '11:00 am - 10:00 pm', 'Fri': '11:00 am - 10:00 pm', 'Sat': '11:00 am - 10:00 pm', 'Sun': '12:00 pm - 8:00 pm'}","Brewpubs,Burgers,American (New)","{'Outdoor seating': True, 'Delivery': False, 'Takeout': True, 'Sit-down dining': True, 'Curbside pickup': True}","Posted on May 26, 2020","""Yep, we're opening in the middle of COVID-19. Officially open for business on May 7, 2020, for take-out only. Beer and food to-go. Patio by reservation only.""",american,"Austin, TX",13,(512) 305-3540,,"[('5 star rating', '7/22/2020'), ('5 star rating', '7/16/2020'), ('5 star rating', '7/14/2020'), ('4 star rating', '7/8/2020'), ('5 star rating', '7/4/2020'), ('5 star rating', '6/18/2020'), ('5 star rating', '6/17/2020'), ('5 star rating', '6/15/2020'), ('5 star rating', '6/12/2020'), ('5 star rating', '6/5/2020'), ('5 star rating', '5/29/2020'), ('5 star rating', '5/22/2020')]",Hold Out Brewing,https://www.yelp.com/biz/hold-out-brewing-austin?osq=american&sort_by=date_desc
"1700 E 6th St, Austin, TX 78702",4.5,"{'Mon': '12:00 pm - 2:00 am', 'Tue': '12:00 pm - 2:00 am', 'Wed': '12:00 pm - 2:00 am', 'Thu': '12:00 pm - 2:00 am', 'Fri': '12:00 pm - 2:00 am', 'Sat': '12:00 pm - 2:00 am', 'Sun': '12:00 pm - 2:00 am'}","Comfort Food,Vegan,Burgers",{'Takeout': True},By Mira D.,Elite '2020,american,"Austin, TX",142,(512) 840-1840,$,"[('4 star rating', '7/14/2020'), ('5 star rating', '7/2/2020'), ('5 star rating', '6/20/2020'), ('5 star rating', '6/6/2020'), ('2 star rating', '6/5/2020'), ('5 star rating', '5/31/2020'), ('4 star rating', '5/2/2020'), ('1 star rating', '4/11/2020'), ('5 star rating', '4/4/2020'), ('5 star rating', '3/19/2020'), ('2 star rating', '3/12/2020'), ('5 star rating', '2/15/2020'), ('4 star rating', '2/15/2020'), ('4 star rating', '2/15/2020'), ('5 star rating', '1/24/2020'), ('4 star rating', '1/20/2020'), ('5 star rating', '12/23/2019'), ('3 star rating', '12/21/2019'), ('2 star rating', '12/19/2019')]",Arlo's,https://www.yelp.com/biz/arlos-austin-4?osq=american&sort_by=date_desc
"10280 W State Hwy 29, Liberty Hill, TX 78642",4.0,"{'Mon': '11:00 am - 9:00 pm', 'Tue': '11:00 am - 9:00 pm', 'Wed': '11:00 am - 9:00 pm', 'Thu': '11:00 am - 9:00 pm', 'Fri': '11:00 am - 10:00 pm', 'Sat': '11:00 am - 10:00 pm', 'Sun': '11:00 am - 9:00 pm'}","Tex-Mex,American (Traditional),Mexican",{'Takeout': True},By Tami J.,Elite '2020,american,"Austin, TX",129,(512) 515-0808,$$,"[('4 star rating', '7/19/2020'), ('2 star rating', '7/17/2020'), ('5 star rating', '5/13/2020'), ('3 star rating', '5/12/2020'), ('5 star rating', '5/2/2020'), ('5 star rating', '3/31/2020'), ('5 star rating', '2/8/2020'), ('4 star rating', '1/12/2020'), ('5 star rating', '1/10/2020'), ('3 star rating', '1/10/2020'), ('3 star rating', '12/18/2019'), ('3 star rating', '11/27/2019'), ('5 star rating', '11/23/2019'), ('5 star rating', '6/30/2019'), ('5 star rating', '11/15/2019'), ('2 star rating', '11/15/2019'), ('4 star rating', '11/2/2019'), ('4 star rating', '10/27/2019'), ('1 star rating', '9/25/2019'), ('4 star rating', '9/23/2019')]",Margarita's Mexican Restaurant & Cantina,https://www.yelp.com/biz/margaritas-mexican-restaurant-and-cantina-liberty-hill-3?osq=american&sort_by=date_desc
