address,avg_rating,business_hours,category,covid_services,covid_update_time,covid_updates_text,cuisine,location,num_reviews,phone_num,price_range,recent_reviews,restaurant_name,url
"152 E 33rd St, New York, NY 10016",3.5,"{'Mon': '11:00 am - 12:00 am', 'Tue': '11:00 am - 12:00 am', 'Wed': '11:00 am - 12:00 am', 'Thu': '11:00 am - 12:00 am', 'Fri': '11:00 am - 1:00 am', 'Sat': '11:00 am - 1:00 am', 'Sun': '11:00 am - 12:00 am'}",Mexican,"{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,mexican,"New York, NY",129,(212) 684-4404,$$,"[('1 star rating', '5/31/2020'), ('1 star rating', '5/6/2020'), ('4 star rating', '4/20/2020'), ('2 star rating', '4/17/2020'), ('5 star rating', '3/30/2020'), ('5 star rating', '3/8/2020'), ('4 star rating', '2/29/2020'), ('1 star rating', '1/30/2020'), ('4 star rating', '1/19/2020'), ('5 star rating', '10/25/2019'), ('5 star rating', '10/25/2019'), ('5 star rating', '10/8/2019'), ('5 star rating', '7/26/2019'), ('5 star rating', '7/25/2019'), ('2 star rating', '10/9/2019'), ('5 star rating', '8/6/2019'), ('1 star rating', '7/31/2019'), ('1 star rating', '7/11/2019'), ('5 star rating', '7/10/2019'), ('5 star rating', '7/1/2019'), ('3 star rating', '6/28/2019'), ('4 star rating', '5/31/2019')]",Oaxaca Taqueria,https://www.yelp.com/biz/oaxaca-taqueria-new-york-6?osq=mexican&sort_by=date_desc
"885 9th Ave, New York, NY 10019",4.0,"{'Mon': '11:00 am - 10:00 pm', 'Tue': '11:00 am - 10:00 pm', 'Wed': '11:00 am - 10:00 pm', 'Thu': '11:00 am - 10:00 pm', 'Fri': '11:00 am - 11:00 pm', 'Sat': '11:00 am - 10:00 pm', 'Sun': '12:00 pm - 10:00 pm'}",Mexican,"{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,mexican,"New York, NY",875,(212) 489-6889,$,"[('5 star rating', '4/28/2020'), ('5 star rating', '3/26/2020'), ('5 star rating', '3/21/2020'), ('5 star rating', '2/27/2020'), ('4 star rating', '2/18/2020'), ('2 star rating', '2/15/2020'), ('4 star rating', '2/14/2020'), ('5 star rating', '2/7/2020'), ('5 star rating', '2/6/2020'), ('5 star rating', '2/5/2020'), ('5 star rating', '2/2/2020'), ('1 star rating', '1/31/2020'), ('4 star rating', '1/12/2020'), ('5 star rating', '12/30/2019'), ('3 star rating', '12/24/2019'), ('5 star rating', '12/22/2019'), ('4 star rating', '12/1/2019'), ('5 star rating', '11/21/2019'), ('5 star rating', '11/3/2019')]",The Burrito Box,https://www.yelp.com/biz/the-burrito-box-new-york?osq=mexican&sort_by=date_desc
"84 Hoyt St, Brooklyn, NY 11201",4.0,"{'Mon': '8:00 am - 9:00 pm', 'Tue': '8:00 am - 9:00 pm', 'Wed': '8:00 am - 9:00 pm', 'Thu': '8:00 am - 9:00 pm', 'Fri': '8:00 am - 9:00 pm', 'Sat': '8:00 am - 9:00 pm', 'Sun': '8:00 am - 9:00 pm'}","Mexican,Delis,Sandwiches","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,mexican,"New York, NY",182,(718) 802-1661,$,"[('3 star rating', '6/29/2020'), ('1 star rating', '5/2/2020'), ('5 star rating', '4/28/2020'), ('5 star rating', '12/28/2019'), ('1 star rating', '12/21/2019'), ('5 star rating', '12/4/2019'), ('5 star rating', '11/21/2019'), ('1 star rating', '10/31/2019'), ('1 star rating', '10/20/2019'), ('5 star rating', '10/12/2019'), ('5 star rating', '8/24/2019'), ('4 star rating', '7/24/2019'), ('4 star rating', '7/7/2019'), ('5 star rating', '6/20/2019'), ('5 star rating', '6/2/2019'), ('5 star rating', '6/1/2019'), ('5 star rating', '5/8/2019'), ('5 star rating', '5/3/2019'), ('5 star rating', '4/1/2019'), ('4 star rating', '2/20/2019')]",Fast and Fresh Burrito Deli,https://www.yelp.com/biz/fast-and-fresh-burrito-deli-brooklyn?osq=mexican&sort_by=date_desc
"259 Front St, New York, NY 10038",4.0,"{'Mon': '11:00 am - 11:00 pm', 'Tue': '11:00 am - 11:00 pm', 'Wed': '11:00 am - 11:00 pm', 'Thu': '11:00 am - 11:00 pm', 'Fri': '11:00 am - 12:00 am', 'Sat': '10:00 am - 12:00 am', 'Sun': '10:00 am - 11:00 pm'}","Tex-Mex,Seafood,Southern","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,mexican,"New York, NY",588,(212) 608-7873,$$,"[('5 star rating', '7/18/2020'), ('5 star rating', '5/26/2020'), ('5 star rating', '5/15/2020'), ('5 star rating', '9/2/2013'), ('5 star rating', '5/2/2020'), ('4 star rating', '4/26/2020'), ('5 star rating', '3/21/2020'), ('5 star rating', '3/7/2020'), ('5 star rating', '2/24/2020'), ('1 star rating', '2/24/2020'), ('3 star rating', '2/1/2020'), ('3 star rating', '1/19/2020'), ('4 star rating', '1/5/2020'), ('5 star rating', '12/31/2019'), ('5 star rating', '12/16/2019'), ('5 star rating', '12/15/2019'), ('3 star rating', '12/11/2019'), ('5 star rating', '11/17/2019'), ('5 star rating', '11/4/2019'), ('1 star rating', '11/2/2019')]",Cowgirl Seahorse,https://www.yelp.com/biz/cowgirl-seahorse-new-york-2?osq=mexican&sort_by=date_desc
"2049 2nd Ave, New York, NY 10029",4.0,"{'Mon': '10:30 am - 11:00 pm', 'Tue': '10:30 am - 11:00 pm', 'Wed': '10:30 am - 11:00 pm', 'Thu': '10:30 am - 11:00 pm', 'Fri': '10:30 am - 11:00 pm', 'Sat': '10:30 am - 11:00 pm', 'Sun': '10:30 am - 11:00 pm'}",Mexican,"{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,mexican,"New York, NY",124,(646) 590-4202,$$,"[('4 star rating', '6/29/2020'), ('5 star rating', '3/13/2020'), ('5 star rating', '3/10/2020'), ('5 star rating', '2/15/2020'), ('5 star rating', '7/26/2019'), ('4 star rating', '6/8/2019'), ('2 star rating', '6/2/2019'), ('2 star rating', '5/12/2019'), ('2 star rating', '5/11/2019'), ('1 star rating', '5/7/2019'), ('5 star rating', '5/6/2019'), ('1 star rating', '5/6/2019'), ('2 star rating', '5/5/2019'), ('1 star rating', '5/3/2019'), ('4 star rating', '4/27/2019'), ('5 star rating', '4/1/2019'), ('5 star rating', '1/23/2019'), ('5 star rating', '1/3/2019'), ('3 star rating', '1/1/2019')]",Lupita's Restaurant,https://www.yelp.com/biz/lupitas-restaurant-new-york-2?osq=mexican&sort_by=date_desc
"87 South St, New York, NY 10038",3.5,"{'Mon': '11:00 am - 10:00 pm', 'Tue': '11:00 am - 10:00 pm', 'Wed': '11:00 am - 10:00 pm', 'Thu': '11:00 am - 10:00 pm', 'Fri': '11:00 am - 10:00 pm', 'Sat': '11:00 am - 10:00 pm', 'Sun': '11:00 am - 10:00 pm'}",Mexican,"{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,mexican,"New York, NY",74,(917) 409-3033,,"[('5 star rating', '7/10/2020'), ('5 star rating', '6/19/2020'), ('4 star rating', '6/14/2020'), ('4 star rating', '2/23/2020'), ('5 star rating', '2/11/2020'), ('4 star rating', '2/6/2020'), ('4 star rating', '1/6/2020'), ('4 star rating', '1/3/2020'), ('3 star rating', '11/3/2019'), ('5 star rating', '10/14/2019'), ('1 star rating', '10/5/2019'), ('4 star rating', '10/3/2019'), ('1 star rating', '9/27/2019'), ('4 star rating', '9/21/2019'), ('5 star rating', '9/13/2019'), ('4 star rating', '9/9/2019'), ('4 star rating', '9/9/2019'), ('3 star rating', '9/8/2019'), ('2 star rating', '8/30/2019')]",Luchadores,https://www.yelp.com/biz/luchadores-new-york?osq=mexican&sort_by=date_desc
"308 Willis Ave, Bronx, NY 10454",4.5,"{'Mon': 'Closed', 'Tue': 'Closed', 'Wed': 'Closed', 'Thu': '11:00 am - 6:30 pm', 'Fri': '11:00 am - 6:30 pm', 'Sat': '11:00 am - 6:30 pm', 'Sun': 'Closed'}","Mexican,Vegetarian","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,mexican,"New York, NY",166,(718) 292-0235,$$,"[('5 star rating', '3/14/2020'), ('3 star rating', '2/5/2020'), ('5 star rating', '1/19/2020'), ('5 star rating', '1/14/2020'), ('4 star rating', '1/8/2020'), ('5 star rating', '1/6/2020'), ('5 star rating', '12/24/2019'), ('5 star rating', '12/21/2019'), ('5 star rating', '12/20/2019'), ('5 star rating', '12/19/2019'), ('5 star rating', '12/15/2019'), ('5 star rating', '2/18/2019'), ('4 star rating', '12/9/2019'), ('5 star rating', '11/22/2019'), ('5 star rating', '11/22/2019'), ('4 star rating', '10/29/2019'), ('5 star rating', '10/18/2019'), ('5 star rating', '8/7/2019'), ('4 star rating', '7/23/2019'), ('5 star rating', '5/27/2019')]",La Morada,https://www.yelp.com/biz/la-morada-bronx-2?osq=mexican&sort_by=date_desc
"1618 Amsterdam Ave At 140th St, New York, NY 10031",4.0,"{'Mon': '11:00 am - 10:30 pm', 'Tue': '11:00 am - 10:30 pm', 'Wed': '11:00 am - 10:30 pm', 'Thu': '11:00 am - 10:30 pm', 'Fri': '11:00 am - 12:00 am', 'Sat': '11:00 am - 12:00 am', 'Sun': '11:00 am - 10:30 pm'}","Mexican,Cocktail Bars","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,mexican,"New York, NY",298,(646) 858-3139,$$,"[('5 star rating', '6/6/2020'), ('5 star rating', '6/5/2020'), ('5 star rating', '5/20/2020'), ('5 star rating', '5/16/2020'), ('2 star rating', '5/10/2020'), ('4 star rating', '5/7/2020'), ('5 star rating', '4/28/2020'), ('5 star rating', '4/4/2020'), ('5 star rating', '12/16/2019'), ('5 star rating', '3/13/2020'), ('4 star rating', '3/8/2020'), ('5 star rating', '2/27/2020'), ('2 star rating', '2/27/2020'), ('2 star rating', '2/23/2020'), ('5 star rating', '2/16/2020'), ('2 star rating', '2/9/2020'), ('5 star rating', '1/30/2020'), ('5 star rating', '1/21/2020'), ('4 star rating', '1/15/2020'), ('4 star rating', '1/11/2020')]",Oso,https://www.yelp.com/biz/oso-new-york?osq=mexican&sort_by=date_desc
"572 Fulton St, Brooklyn, NY 11217",4.5,"{'Mon': '2:00 pm - 9:00 pm', 'Tue': '2:00 pm - 9:00 pm', 'Wed': '2:00 pm - 9:00 pm', 'Thu': '2:00 pm - 9:00 pm', 'Fri': '12:00 pm - 9:00 pm', 'Sat': '12:00 pm - 9:00 pm', 'Sun': '12:00 pm - 9:00 pm'}","Mexican,Cocktail Bars,Breakfast & Brunch","{'Delivery': True, 'Takeout': True, 'Sit-down dining': False, 'Curbside pickup': False, 'Masks required': True, 'Staff wears masks': True, 'Hand sanitizer provided': True, 'Sanitizing between customers': True}",By Suanne L.,Mon,mexican,"New York, NY",94,(718) 222-5919,$$,"[('5 star rating', '7/22/2020'), ('5 star rating', '1/21/2020'), ('3 star rating', '7/20/2020'), ('5 star rating', '7/15/2020'), ('4 star rating', '3/18/2020'), ('4 star rating', '3/11/2020'), ('5 star rating', '3/16/2020'), ('4 star rating', '3/6/2020'), ('5 star rating', '3/3/2020'), ('4 star rating', '2/25/2020'), ('3 star rating', '2/24/2020'), ('5 star rating', '2/23/2020'), ('1 star rating', '2/22/2020'), ('3 star rating', '2/20/2020'), ('4 star rating', '2/17/2020'), ('5 star rating', '2/16/2020'), ('2 star rating', '2/14/2020'), ('5 star rating', '2/13/2020'), ('5 star rating', '2/11/2020'), ('5 star rating', '2/9/2020'), ('3 star rating', '2/9/2020')]",Las Santas,https://www.yelp.com/biz/las-santas-brooklyn-2?osq=mexican&sort_by=date_desc
"82 5th Ave, Brooklyn, NY 11217",4.5,"{'Mon': '11:00 am - 11:00 pm', 'Tue': '11:00 am - 11:00 pm', 'Wed': '11:00 am - 11:00 pm', 'Thu': '11:00 am - 11:00 pm', 'Fri': '11:00 am - 12:00 am', 'Sat': '11:00 am - 12:00 am', 'Sun': '11:00 am - 11:00 pm'}",Mexican,"{'Delivery': True, 'Takeout': True, 'Curbside pickup': False}",Powered by HDScores,Elite '2020,mexican,"New York, NY",174,(718) 622-8282,$,"[('4 star rating', '7/15/2020'), ('5 star rating', '6/29/2020'), ('2 star rating', '5/15/2020'), ('5 star rating', '5/5/2020'), ('5 star rating', '3/25/2020'), ('5 star rating', '3/17/2020'), ('5 star rating', '3/14/2020'), ('5 star rating', '3/9/2020'), ('5 star rating', '2/28/2020'), ('5 star rating', '2/11/2020'), ('3 star rating', '1/27/2020'), ('5 star rating', '1/14/2020'), ('5 star rating', '12/23/2019'), ('5 star rating', '12/14/2019'), ('5 star rating', '12/13/2019'), ('5 star rating', '10/18/2019'), ('1 star rating', '10/13/2019'), ('4 star rating', '9/29/2019'), ('5 star rating', '9/19/2019'), ('2 star rating', '9/6/2019')]",Nacho Macho Taco,https://www.yelp.com/biz/nacho-macho-taco-brooklyn?osq=mexican&sort_by=date_desc
