address,avg_rating,business_hours,category,covid_services,covid_update_time,covid_updates_text,cuisine,location,num_reviews,phone_num,price_range,recent_reviews,restaurant_name,url
"3614 Balboa St, San Francisco, CA 94121",4.0,"{'Mon': '11:00 am - 8:00 pm', 'Tue': '11:00 am - 8:00 pm', 'Wed': '11:00 am - 8:00 pm', 'Thu': 'Closed', 'Fri': '11:00 am - 8:00 pm', 'Sat': '11:00 am - 8:00 pm', 'Sun': '11:00 am - 8:00 pm'}","Vietnamese,Noodles",{'Takeout': True},Powered by HDScores,Elite '2020,thai,"San Francisco, CA",718,(415) 221-3811,$,"[('5 star rating', '7/23/2020'), ('5 star rating', '7/15/2020'), ('2 star rating', '7/12/2020'), ('5 star rating', '7/2/2020'), ('5 star rating', '7/1/2020'), ('5 star rating', '6/15/2020'), ('1 star rating', '6/7/2020'), ('4 star rating', '3/14/2020'), ('3 star rating', '2/20/2020'), ('4 star rating', '1/31/2020'), ('4 star rating', '1/21/2020'), ('5 star rating', '1/6/2019'), ('5 star rating', '12/9/2019'), ('4 star rating', '12/5/2019'), ('5 star rating', '11/27/2019'), ('2 star rating', '10/29/2019'), ('2 star rating', '10/10/2019'), ('5 star rating', '10/8/2019'), ('2 star rating', '10/7/2019'), ('4 star rating', '10/5/2019')]",Kim Son Vietnamese Restaurant,https://www.yelp.com/biz/kim-son-vietnamese-restaurant-san-francisco?osq=thai&sort_by=date_desc
"2102 8th Ave, Oakland, CA 94606",4.0,"{'Mon': '11:00 am - 3:00 pm', 'Tue': '11:00 am - 3:00 pm', 'Wed': '11:00 am - 3:00 pm', 'Thu': '11:00 am - 3:00 pm', 'Fri': '11:00 am - 3:00 pm', 'Sat': '11:00 am - 3:00 pm', 'Sun': '11:00 am - 3:00 pm'}","Thai,Laotian","{'Delivery': True, 'Takeout': True}",By Emma W.,Thu,thai,"San Francisco, CA",1994,(510) 238-8819,$$,"[('5 star rating', '7/22/2020'), ('5 star rating', '7/20/2020'), ('2 star rating', '7/18/2020'), ('5 star rating', '6/24/2016'), ('5 star rating', '7/15/2020'), ('5 star rating', '6/26/2020'), ('5 star rating', '6/24/2020'), ('1 star rating', '6/18/2020'), ('5 star rating', '6/15/2020'), ('3 star rating', '6/14/2020'), ('2 star rating', '6/12/2020'), ('5 star rating', '6/1/2020'), ('2 star rating', '5/26/2020'), ('4 star rating', '5/23/2020'), ('5 star rating', '5/23/2020'), ('5 star rating', '5/18/2020'), ('5 star rating', '5/18/2020'), ('1 star rating', '5/17/2020'), ('5 star rating', '5/17/2020'), ('5 star rating', '5/16/2020')]",Champa Garden,https://www.yelp.com/biz/champa-garden-oakland?osq=thai&sort_by=date_desc
"1514 Webster St, Alameda, CA 94501",4.5,"{'Mon': '11:00 am - 8:00 pm', 'Tue': '11:00 am - 8:00 pm', 'Wed': '11:00 am - 8:00 pm', 'Thu': '11:00 am - 8:00 pm', 'Fri': '11:00 am - 8:30 pm', 'Sat': '11:00 am - 8:30 pm', 'Sun': 'Closed'}","Cambodian,Seafood","{'Delivery': True, 'Takeout': True}",By Emma W.,Elite '2020,thai,"San Francisco, CA",946,(510) 893-3825,$$,"[('5 star rating', '7/21/2020'), ('5 star rating', '7/16/2020'), ('5 star rating', '7/16/2020'), ('5 star rating', '7/11/2020'), ('5 star rating', '6/27/2020'), ('5 star rating', '6/20/2020'), ('5 star rating', '5/16/2020'), ('5 star rating', '5/16/2020'), ('4 star rating', '7/2/2016'), ('1 star rating', '5/16/2020'), ('3 star rating', '5/15/2020'), ('5 star rating', '5/11/2020'), ('4 star rating', '4/5/2020'), ('2 star rating', '4/1/2020'), ('5 star rating', '3/26/2020'), ('5 star rating', '3/6/2020'), ('5 star rating', '2/29/2020'), ('5 star rating', '2/15/2020'), ('5 star rating', '2/9/2020'), ('5 star rating', '2/8/2020')]",Phnom Penh House,https://www.yelp.com/biz/phnom-penh-house-alameda-2?osq=thai&sort_by=date_desc
"2500 Bryant St, San Francisco, CA 94110",4.5,"{'Mon': 'Closed', 'Tue': '12:00 pm - 8:00 pm', 'Wed': '12:00 pm - 8:00 pm', 'Thu': '12:00 pm - 8:00 pm', 'Fri': '12:00 pm - 8:00 pm', 'Sat': '4:30 pm - 8:00 pm', 'Sun': '4:30 pm - 8:00 pm'}",Asian Fusion,"{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,thai,"San Francisco, CA",369,(415) 829-3668,$$,"[('5 star rating', '7/16/2020'), ('5 star rating', '7/14/2020'), ('5 star rating', '6/27/2020'), ('4 star rating', '5/31/2020'), ('5 star rating', '5/23/2020'), ('5 star rating', '5/9/2020'), ('5 star rating', '4/17/2020'), ('4 star rating', '4/8/2020'), ('5 star rating', '4/7/2020'), ('5 star rating', '3/22/2020'), ('5 star rating', '3/18/2020'), ('5 star rating', '3/15/2020'), ('5 star rating', '3/6/2020'), ('3 star rating', '3/6/2020'), ('4 star rating', '8/19/2019'), ('1 star rating', '2/26/2020'), ('5 star rating', '2/17/2020'), ('4 star rating', '2/7/2020'), ('5 star rating', '2/2/2020'), ('5 star rating', '1/31/2020')]",The Spice Jar,https://www.yelp.com/biz/the-spice-jar-san-francisco?osq=thai&sort_by=date_desc
"1320 Castro St, San Francisco, CA 94114",4.0,"{'Mon': 'Closed', 'Tue': '5:00 pm - 8:00 pm', 'Wed': '5:00 pm - 8:00 pm', 'Thu': '5:00 pm - 8:00 pm', 'Fri': '5:00 pm - 8:00 pm', 'Sat': '5:00 pm - 8:00 pm', 'Sun': 'Closed'}",Malaysian,"{'Delivery': True, 'Takeout': True}",By Andrew S.,Elite '2020,thai,"San Francisco, CA",145,(628) 867-3570,$$,"[('4 star rating', '7/12/2020'), ('4 star rating', '6/20/2020'), ('5 star rating', '6/8/2020'), ('5 star rating', '5/30/2020'), ('4 star rating', '5/18/2020'), ('5 star rating', '5/17/2020'), ('5 star rating', '5/9/2020'), ('5 star rating', '5/6/2020'), ('5 star rating', '5/3/2020'), ('5 star rating', '4/25/2020'), ('4 star rating', '4/19/2020'), ('5 star rating', '4/18/2020'), ('5 star rating', '4/15/2020'), ('5 star rating', '4/6/2020'), ('5 star rating', '3/7/2020'), ('5 star rating', '2/27/2020'), ('5 star rating', '2/13/2020'), ('5 star rating', '2/11/2020'), ('5 star rating', '2/7/2020')]",Mahila,https://www.yelp.com/biz/mahila-san-francisco-2?osq=thai&sort_by=date_desc
"4 Embarcadero Ctr, San Francisco, CA 94111",3.5,"{'Mon': '11:00 am - 8:00 pm', 'Tue': '11:00 am - 8:00 pm', 'Wed': '11:00 am - 8:00 pm', 'Thu': '11:00 am - 8:00 pm', 'Fri': '11:00 am - 8:00 pm', 'Sat': '11:00 am - 8:00 pm', 'Sun': 'Closed'}","Thai,Asian Fusion","{'Delivery': True, 'Takeout': True, 'Sit-down dining': True, 'Curbside pickup': True}","Posted on May 11, 2020","""Osha Thai is temporarily closed, but you can get your favorite Osha Thai dishes for delivery and pickup at our sister restaurant Lao Table! Order online via GrubHub, Uber Eats, or Postmates and look for the ""Osha Thai Favorites"" menu. 

Call Lao Table for questions or cur…""",thai,"San Francisco, CA",2383,(415) 788-6742,$$,"[('3 star rating', '7/22/2020'), ('3 star rating', '7/11/2020'), ('4 star rating', '7/9/2020'), ('1 star rating', '7/6/2020'), ('5 star rating', '6/27/2020'), ('5 star rating', '4/23/2020'), ('3 star rating', '4/14/2020'), ('5 star rating', '3/20/2020'), ('5 star rating', '3/14/2020'), ('5 star rating', '3/8/2020'), ('5 star rating', '3/6/2020'), ('3 star rating', '3/1/2020'), ('5 star rating', '2/22/2020'), ('5 star rating', '2/21/2020'), ('2 star rating', '2/21/2020'), ('5 star rating', '2/20/2020'), ('4 star rating', '2/19/2020'), ('4 star rating', '2/18/2020'), ('1 star rating', '2/16/2020'), ('5 star rating', '11/27/2012'), ('5 star rating', '2/13/2020')]",Osha Thai,https://www.yelp.com/biz/osha-thai-san-francisco-3?osq=thai&sort_by=date_desc
"3189 16th St, San Francisco, CA 94103",3.5,"{'Mon': '11:30 am - 3:00 pm', 'Tue': '11:30 am - 3:00 pm', 'Wed': '11:30 am - 3:00 pm', 'Thu': '11:30 am - 3:00 pm', 'Fri': '11:30 am - 3:00 pm', 'Sat': '11:30 am - 3:00 pm', 'Sun': '11:30 am - 3:00 pm'}",Thai,"{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,thai,"San Francisco, CA",275,(415) 923-8965,$$,"[('5 star rating', '7/18/2020'), ('4 star rating', '5/25/2020'), ('4 star rating', '6/10/2015'), ('5 star rating', '4/25/2020'), ('4 star rating', '3/20/2020'), ('3 star rating', '3/16/2020'), ('4 star rating', '2/20/2020'), ('4 star rating', '1/30/2020'), ('2 star rating', '1/28/2020'), ('5 star rating', '1/20/2020'), ('1 star rating', '1/14/2020'), ('5 star rating', '1/2/2020'), ('4 star rating', '12/19/2019'), ('2 star rating', '12/8/2019'), ('5 star rating', '12/7/2019'), ('3 star rating', '11/18/2019'), ('2 star rating', '11/4/2019'), ('2 star rating', '10/27/2019'), ('2 star rating', '10/27/2019'), ('3 star rating', '10/22/2019')]",Lers Ros Thai,https://www.yelp.com/biz/lers-ros-thai-san-francisco-3?osq=thai&sort_by=date_desc
"4440 Mission St, San Francisco, CA 94112",4.0,"{'Mon': '11:00 am - 3:00 pm', 'Tue': 'Closed', 'Wed': '11:00 am - 3:00 pm', 'Thu': '11:00 am - 3:00 pm', 'Fri': '11:00 am - 3:00 pm', 'Sat': '11:00 am - 9:30 pm', 'Sun': '11:00 am - 9:30 pm'}",Thai,"{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,thai,"San Francisco, CA",325,(415) 586-2455,$$,"[('5 star rating', '7/17/2020'), ('5 star rating', '6/6/2018'), ('5 star rating', '2/16/2012'), ('4 star rating', '11/14/2009'), ('4 star rating', '6/19/2020'), ('4 star rating', '6/10/2020'), ('3 star rating', '5/29/2020'), ('5 star rating', '5/23/2020'), ('5 star rating', '4/26/2020'), ('5 star rating', '4/5/2020'), ('1 star rating', '2/20/2020'), ('5 star rating', '2/15/2020'), ('4 star rating', '2/3/2020'), ('1 star rating', '1/22/2020'), ('4 star rating', '1/18/2020'), ('5 star rating', '12/29/2019'), ('5 star rating', '12/3/2019'), ('5 star rating', '4/1/2019'), ('1 star rating', '12/2/2019'), ('1 star rating', '11/16/2019'), ('2 star rating', '11/10/2019'), ('2 star rating', '10/27/2019'), ('4 star rating', '10/7/2019')]",Zabb Thai Cuisine,https://www.yelp.com/biz/zabb-thai-cuisine-san-francisco?osq=thai&sort_by=date_desc
"710 Polk St, San Francisco, CA 94109",4.5,"{'Mon': '11:00 am - 3:00 pm', 'Tue': '11:00 am - 3:00 pm', 'Wed': '11:00 am - 3:00 pm', 'Thu': '11:00 am - 3:00 pm', 'Fri': '11:00 am - 3:00 pm', 'Sat': '12:00 pm - 10:30 pm', 'Sun': '12:00 pm - 10:00 pm'}","Thai,Noodles,Soup","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,thai,"San Francisco, CA",742,(415) 440-8344,$$,"[('5 star rating', '6/12/2020'), ('5 star rating', '5/26/2020'), ('4 star rating', '5/17/2020'), ('4 star rating', '4/11/2020'), ('5 star rating', '3/12/2020'), ('5 star rating', '3/3/2020'), ('4 star rating', '2/22/2020'), ('4 star rating', '2/3/2020'), ('4 star rating', '1/16/2020'), ('2 star rating', '1/15/2020'), ('5 star rating', '1/10/2020'), ('4 star rating', '1/2/2020'), ('5 star rating', '12/30/2019'), ('5 star rating', '12/29/2019'), ('4 star rating', '12/27/2019'), ('5 star rating', '12/16/2019'), ('4 star rating', '12/12/2019'), ('4 star rating', '12/9/2019'), ('1 star rating', '12/9/2019'), ('4 star rating', '9/23/2019')]",Thai Idea Vegetarian,https://www.yelp.com/biz/thai-idea-vegetarian-san-francisco-2?osq=thai&sort_by=date_desc
"1541 Taraval St, San Francisco, CA 94116",3.0,"{'Mon': '11:00 am - 11:00 pm', 'Tue': '11:00 am - 11:00 pm', 'Wed': '11:00 am - 11:00 pm', 'Thu': '11:00 am - 11:00 pm', 'Fri': '11:00 am - 11:00 pm', 'Sat': '11:00 am - 11:00 pm', 'Sun': '11:00 am - 11:00 pm'}","Thai,Noodles,Desserts","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,thai,"San Francisco, CA",615,(415) 682-9958,$$,"[('5 star rating', '7/13/2020'), ('3 star rating', '5/2/2020'), ('4 star rating', '3/15/2020'), ('5 star rating', '3/7/2020'), ('1 star rating', '1/26/2020'), ('5 star rating', '12/12/2019'), ('1 star rating', '12/7/2019'), ('2 star rating', '12/7/2019'), ('2 star rating', '1/13/2014'), ('3 star rating', '11/24/2019'), ('1 star rating', '11/18/2019'), ('5 star rating', '11/9/2019'), ('4 star rating', '10/30/2019'), ('1 star rating', '10/6/2019'), ('1 star rating', '9/21/2019'), ('1 star rating', '9/18/2019'), ('3 star rating', '9/2/2019'), ('4 star rating', '8/9/2019'), ('3 star rating', '8/8/2019'), ('2 star rating', '7/27/2019')]",King of Thai Noodle Cafe,https://www.yelp.com/biz/king-of-thai-noodle-cafe-san-francisco?osq=thai&sort_by=date_desc
