address,avg_rating,business_hours,category,covid_services,covid_update_time,covid_updates_text,cuisine,location,num_reviews,phone_num,price_range,recent_reviews,restaurant_name,url
"126 E 7th St, New York, NY 10009",4.5,"{'Mon': 'Closed', 'Tue': '5:00 pm - 10:00 pm', 'Wed': '5:00 pm - 10:00 pm', 'Thu': '5:00 pm - 10:00 pm', 'Fri': '5:00 pm - 10:00 pm', 'Sat': '5:00 pm - 10:00 pm', 'Sun': '5:00 pm - 10:00 pm'}",Italian,"{'Delivery': True, 'Takeout': True, 'Sit-down dining': True, 'Curbside pickup': False}",Powered by HDScores,Elite '2020,italian,"New York, NY",591,(212) 673-7200,$$,"[('5 star rating', '7/18/2020'), ('3 star rating', '6/17/2020'), ('5 star rating', '3/25/2020'), ('5 star rating', '3/8/2020'), ('5 star rating', '3/8/2020'), ('4 star rating', '3/6/2020'), ('5 star rating', '2/21/2020'), ('5 star rating', '2/19/2020'), ('5 star rating', '2/13/2020'), ('4 star rating', '2/9/2020'), ('3 star rating', '2/1/2020'), ('5 star rating', '1/20/2020'), ('5 star rating', '1/12/2020'), ('3 star rating', '1/11/2020'), ('4 star rating', '1/11/2020'), ('5 star rating', '1/9/2020'), ('5 star rating', '1/1/2020'), ('5 star rating', '12/27/2019'), ('4 star rating', '12/25/2019')]",Giano Restaurant,https://www.yelp.com/biz/giano-restaurant-new-york?osq=italian&sort_by=date_desc
"70 Grand St, Brooklyn, NY 11249",4.0,"{'Mon': '12:00 pm - 3:30 pm', 'Tue': '12:00 pm - 3:30 pm', 'Wed': '12:00 pm - 3:30 pm', 'Thu': '12:00 pm - 3:30 pm', 'Fri': '12:00 pm - 3:30 pm', 'Sat': '11:00 am - 3:30 pm', 'Sun': '11:00 am - 3:30 pm'}","Italian,Comfort Food",{'Delivery': True},Powered by HDScores,Elite '2020,italian,"New York, NY",603,(718) 388-5100,$$,"[('5 star rating', '7/19/2020'), ('3 star rating', '7/17/2020'), ('1 star rating', '7/17/2020'), ('5 star rating', '7/11/2020'), ('5 star rating', '7/6/2020'), ('5 star rating', '7/6/2020'), ('5 star rating', '6/28/2020'), ('4 star rating', '4/23/2020'), ('4 star rating', '7/25/2019'), ('4 star rating', '3/27/2020'), ('5 star rating', '3/15/2020'), ('4 star rating', '3/8/2020'), ('5 star rating', '3/7/2020'), ('4 star rating', '3/6/2020'), ('4 star rating', '3/3/2020'), ('5 star rating', '2/18/2020'), ('4 star rating', '2/17/2020'), ('1 star rating', '2/1/2020'), ('2 star rating', '1/21/2020'), ('5 star rating', '1/7/2020')]",Aurora,https://www.yelp.com/biz/aurora-brooklyn?osq=italian&sort_by=date_desc
"457 Court St, Brooklyn, NY 11231",4.0,"{'Mon': '11:00 am - 11:00 pm', 'Tue': '11:00 am - 11:00 pm', 'Wed': '11:00 am - 11:00 pm', 'Thu': '11:00 am - 11:00 pm', 'Fri': '11:00 am - 12:00 am', 'Sat': '11:00 am - 12:00 am', 'Sun': '11:00 am - 11:00 pm'}","Italian,Sandwiches,Wine Bars","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,italian,"New York, NY",808,(718) 403-0033,$$,"[('2 star rating', '7/15/2020'), ('1 star rating', '7/15/2020'), ('1 star rating', '7/13/2020'), ('5 star rating', '7/2/2020'), ('1 star rating', '5/31/2020'), ('5 star rating', '5/22/2020'), ('5 star rating', '4/14/2020'), ('5 star rating', '10/28/2018'), ('3 star rating', '4/2/2020'), ('5 star rating', '4/1/2020'), ('4 star rating', '3/14/2020'), ('2 star rating', '3/12/2020'), ('2 star rating', '3/9/2020'), ('5 star rating', '2/23/2020'), ('5 star rating', '2/20/2020'), ('4 star rating', '2/17/2020'), ('2 star rating', '2/13/2020'), ('5 star rating', '2/8/2020'), ('5 star rating', '2/3/2020'), ('4 star rating', '2/2/2020'), ('4 star rating', '1/28/2020'), ('1 star rating', '2/1/2020')]",Frankies 457 Spuntino,https://www.yelp.com/biz/frankies-457-spuntino-brooklyn-3?osq=italian&sort_by=date_desc
"146 W Houston St, New York, NY 10012",4.5,"{'Mon': '12:00 pm - 11:00 pm', 'Tue': '12:00 pm - 11:00 pm', 'Wed': '12:00 pm - 11:00 pm', 'Thu': '12:00 pm - 11:00 pm', 'Fri': '12:00 pm - 11:00 pm', 'Sat': '12:00 pm - 11:00 pm', 'Sun': '12:00 pm - 11:00 pm'}","Pizza,Italian","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,italian,"New York, NY",473,(212) 533-1242,$$,"[('5 star rating', '7/13/2020'), ('5 star rating', '6/25/2020'), ('5 star rating', '6/12/2020'), ('5 star rating', '6/4/2020'), ('5 star rating', '5/7/2020'), ('5 star rating', '4/26/2020'), ('4 star rating', '4/7/2020'), ('5 star rating', '3/10/2020'), ('4 star rating', '3/6/2020'), ('2 star rating', '3/4/2020'), ('5 star rating', '2/27/2020'), ('2 star rating', '2/25/2020'), ('5 star rating', '2/17/2020'), ('5 star rating', '2/17/2020'), ('4 star rating', '2/16/2020'), ('5 star rating', '2/13/2020'), ('3 star rating', '2/9/2020'), ('5 star rating', '2/9/2020'), ('4 star rating', '2/7/2020')]",Song E Napule,https://www.yelp.com/biz/song-e-napule-new-york?osq=italian&sort_by=date_desc
"710 5th Ave, Brooklyn, NY 11215",4.5,"{'Mon': '11:00 am - 11:00 pm', 'Tue': '11:00 am - 11:00 pm', 'Wed': '11:00 am - 11:00 pm', 'Thu': '11:00 am - 11:00 pm', 'Fri': '11:00 am - 11:00 pm', 'Sat': '11:00 am - 11:00 pm', 'Sun': '11:00 am - 11:00 pm'}","Italian,Pasta Shops,Seafood","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,italian,"New York, NY",248,(929) 337-7053,$$,"[('5 star rating', '6/3/2020'), ('5 star rating', '5/21/2020'), ('4 star rating', '4/28/2020'), ('4 star rating', '4/20/2020'), ('4 star rating', '1/25/2019'), ('5 star rating', '4/24/2020'), ('5 star rating', '4/22/2020'), ('5 star rating', '4/12/2020'), ('5 star rating', '4/11/2020'), ('5 star rating', '4/7/2020'), ('4 star rating', '2/24/2020'), ('5 star rating', '2/22/2020'), ('5 star rating', '2/22/2020'), ('5 star rating', '2/12/2020'), ('5 star rating', '2/4/2020'), ('5 star rating', '12/1/2019'), ('5 star rating', '11/8/2019'), ('4 star rating', '11/4/2019'), ('4 star rating', '10/28/2019'), ('5 star rating', '10/19/2019'), ('5 star rating', '10/6/2019')]",Nostro Ristorante,https://www.yelp.com/biz/nostro-ristorante-brooklyn?osq=italian&sort_by=date_desc
"284 Grand St, Brooklyn, NY 11211",4.0,"{'Mon': '5:00 pm - 11:00 pm', 'Tue': '5:00 pm - 11:00 pm', 'Wed': '5:00 pm - 11:00 pm', 'Thu': '5:00 pm - 11:00 pm', 'Fri': '5:00 pm - 12:00 am', 'Sat': '11:00 am - 12:00 am', 'Sun': '11:00 am - 11:00 pm'}","Italian,Breakfast & Brunch,Diners",{},Powered by HDScores,Contact the business for more information about recent service changes.,italian,"New York, NY",423,(718) 782-8222,$$,"[('3 star rating', '3/1/2020'), ('4 star rating', '2/25/2020'), ('3 star rating', '2/18/2020'), ('4 star rating', '2/17/2020'), ('5 star rating', '2/16/2020'), ('5 star rating', '2/14/2020'), ('5 star rating', '1/18/2020'), ('4 star rating', '12/15/2019'), ('2 star rating', '10/28/2019'), ('4 star rating', '10/8/2019'), ('5 star rating', '10/7/2019'), ('4 star rating', '10/2/2019'), ('2 star rating', '9/19/2019'), ('5 star rating', '8/19/2019'), ('2 star rating', '8/16/2019'), ('4 star rating', '7/11/2019'), ('5 star rating', '6/27/2019'), ('5 star rating', '6/7/2019'), ('5 star rating', '4/26/2019')]",Fiore,https://www.yelp.com/biz/fiore-brooklyn-2?osq=italian&sort_by=date_desc
"111 Front St, Brooklyn, NY 11201",4.0,"{'Mon': '8:00 am - 10:30 pm', 'Tue': '8:00 am - 10:30 pm', 'Wed': '8:00 am - 10:30 pm', 'Thu': '8:00 am - 10:30 pm', 'Fri': '8:00 am - 11:00 pm', 'Sat': '9:00 am - 11:00 pm', 'Sun': '10:00 am - 5:00 pm'}","Italian,Breakfast & Brunch,Cocktail Bars","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,italian,"New York, NY",439,(718) 855-5288,$$,"[('5 star rating', '5/16/2020'), ('5 star rating', '3/14/2020'), ('5 star rating', '3/13/2020'), ('4 star rating', '3/8/2020'), ('2 star rating', '3/5/2020'), ('3 star rating', '2/19/2020'), ('5 star rating', '1/28/2020'), ('4 star rating', '1/28/2020'), ('5 star rating', '1/20/2020'), ('5 star rating', '1/12/2020'), ('5 star rating', '1/11/2020'), ('2 star rating', '12/31/2019'), ('2 star rating', '12/19/2019'), ('5 star rating', '12/10/2019'), ('5 star rating', '12/7/2019'), ('5 star rating', '12/5/2019'), ('2 star rating', '11/14/2019'), ('4 star rating', '11/13/2019'), ('4 star rating', '11/3/2019')]",AlMar,https://www.yelp.com/biz/almar-brooklyn-2?osq=italian&sort_by=date_desc
"214 Front St, New York, NY 10038",3.5,"{'Mon': '12:00 pm - 10:30 pm', 'Tue': '12:00 pm - 10:30 pm', 'Wed': '12:00 pm - 10:30 pm', 'Thu': '12:00 pm - 10:30 pm', 'Fri': '12:00 pm - 11:00 pm', 'Sat': '12:30 pm - 11:00 pm', 'Sun': '12:30 pm - 10:30 pm'}",Italian,"{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,italian,"New York, NY",399,(212) 285-0222,$$,"[('5 star rating', '7/23/2020'), ('5 star rating', '7/11/2020'), ('5 star rating', '7/4/2020'), ('4 star rating', '6/8/2020'), ('1 star rating', '4/5/2020'), ('3 star rating', '3/15/2020'), ('1 star rating', '3/10/2020'), ('4 star rating', '3/8/2020'), ('1 star rating', '2/22/2020'), ('5 star rating', '2/8/2020'), ('2 star rating', '2/8/2020'), ('5 star rating', '1/31/2020'), ('4 star rating', '1/21/2020'), ('4 star rating', '1/20/2020'), ('5 star rating', '1/12/2020'), ('5 star rating', '1/4/2020'), ('5 star rating', '12/30/2019'), ('2 star rating', '12/27/2019'), ('5 star rating', '12/21/2019')]",IL Brigante,https://www.yelp.com/biz/il-brigante-new-york?osq=italian&sort_by=date_desc
"7414 5th Ave, Brooklyn, NY 11209",4.0,"{'Mon': 'Closed', 'Tue': '11:00 am - 9:00 pm', 'Wed': '11:00 am - 9:00 pm', 'Thu': '11:00 am - 9:00 pm', 'Fri': '11:00 am - 9:30 pm', 'Sat': '11:00 am - 9:30 pm', 'Sun': '11:00 am - 8:30 pm'}","Pizza,Italian,Wine Bars","{'Delivery': True, 'Takeout': True, 'Sit-down dining': True}",Powered by HDScores,Elite '2020,italian,"New York, NY",656,(718) 748-1698,$$,"[('4 star rating', '7/22/2020'), ('5 star rating', '7/21/2020'), ('5 star rating', '7/18/2019'), ('1 star rating', '7/20/2020'), ('5 star rating', '7/19/2020'), ('5 star rating', '7/18/2020'), ('5 star rating', '10/20/2019'), ('4 star rating', '7/18/2020'), ('1 star rating', '7/17/2020'), ('5 star rating', '7/3/2020'), ('5 star rating', '6/28/2020'), ('5 star rating', '6/21/2020'), ('3 star rating', '6/19/2020'), ('5 star rating', '6/13/2020'), ('5 star rating', '7/7/2018'), ('5 star rating', '4/18/2011'), ('2 star rating', '5/14/2020'), ('3 star rating', '5/10/2020'), ('5 star rating', '4/13/2020'), ('5 star rating', '3/24/2020'), ('5 star rating', '3/23/2020'), ('5 star rating', '3/21/2020'), ('5 star rating', '3/19/2020')]",Gino's Restaurant,https://www.yelp.com/biz/ginos-restaurant-brooklyn-2?osq=italian&sort_by=date_desc
"200 W 44th St, New York, NY 10036",4.0,"{'Mon': '12:00 pm - 10:00 pm', 'Tue': '12:00 pm - 10:00 pm', 'Wed': '12:00 pm - 10:00 pm', 'Thu': '12:00 pm - 10:00 pm', 'Fri': '12:00 pm - 10:00 pm', 'Sat': '12:00 pm - 10:00 pm', 'Sun': '12:00 pm - 10:00 pm'}","Italian,Caterers,Venues & Event Spaces","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,italian,"New York, NY",3776,(212) 221-3800,$$,"[('5 star rating', '7/9/2020'), ('4 star rating', '7/6/2020'), ('5 star rating', '5/30/2020'), ('5 star rating', '4/26/2020'), ('3 star rating', '4/23/2020'), ('3 star rating', '4/11/2020'), ('3 star rating', '11/14/2019'), ('5 star rating', '3/24/2020'), ('4 star rating', '3/15/2020'), ('5 star rating', '3/14/2020'), ('5 star rating', '3/13/2020'), ('5 star rating', '3/12/2020'), ('5 star rating', '3/11/2020'), ('1 star rating', '3/10/2020'), ('5 star rating', '3/9/2020'), ('1 star rating', '3/8/2020'), ('4 star rating', '3/8/2020'), ('5 star rating', '3/8/2020'), ('4 star rating', '3/7/2020'), ('4 star rating', '3/7/2020')]",Carmine's Italian Restaurant - Times Square,https://www.yelp.com/biz/carmines-italian-restaurant-times-square-new-york-5?osq=italian&sort_by=date_desc
