address,avg_rating,business_hours,category,covid_services,covid_update_time,covid_updates_text,cuisine,location,num_reviews,phone_num,price_range,recent_reviews,restaurant_name,url
"6801 Airport Blvd, Austin, TX 78752",4.5,"{'Mon': '11:00 am - 2:30 pm', 'Tue': '11:00 am - 2:30 pm', 'Wed': '11:00 am - 2:30 pm', 'Thu': '11:00 am - 2:30 pm', 'Fri': '11:00 am - 10:00 pm', 'Sat': '11:00 am - 10:00 pm', 'Sun': '11:00 am - 9:30 pm'}","Szechuan,Karaoke","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,chinese,"Austin, TX",167,(512) 520-4171,$$,"[('5 star rating', '7/6/2020'), ('5 star rating', '6/16/2020'), ('5 star rating', '5/29/2020'), ('1 star rating', '5/28/2020'), ('1 star rating', '5/25/2020'), ('4 star rating', '5/17/2020'), ('4 star rating', '12/10/2019'), ('5 star rating', '5/15/2020'), ('5 star rating', '4/28/2020'), ('3 star rating', '4/27/2020'), ('5 star rating', '4/25/2020'), ('5 star rating', '4/19/2020'), ('5 star rating', '4/19/2020'), ('3 star rating', '10/14/2019'), ('4 star rating', '4/18/2020'), ('5 star rating', '4/16/2020'), ('5 star rating', '4/11/2020'), ('5 star rating', '3/29/2020'), ('5 star rating', '3/28/2020'), ('2 star rating', '3/7/2020'), ('5 star rating', '3/1/2020')]",China Family Restaurant at Highland,https://www.yelp.com/biz/china-family-restaurant-at-highland-austin?osq=chinese&sort_by=date_desc
"3742 Far W Blvd, Ste 113, Austin, TX 78731",4.0,"{'Mon': 'Closed', 'Tue': '11:00 am - 2:30 pm', 'Wed': '11:00 am - 2:30 pm', 'Thu': '11:00 am - 2:30 pm', 'Fri': '11:00 am - 2:30 pm', 'Sat': '12:00 pm - 9:00 pm', 'Sun': '12:00 pm - 9:00 pm'}","Chinese,Vietnamese","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,chinese,"Austin, TX",222,(512) 338-6003,$$,"[('5 star rating', '7/17/2020'), ('1 star rating', '6/25/2020'), ('4 star rating', '6/13/2020'), ('5 star rating', '3/15/2020'), ('5 star rating', '2/8/2019'), ('5 star rating', '3/7/2020'), ('5 star rating', '2/26/2020'), ('3 star rating', '2/23/2020'), ('5 star rating', '11/15/2019'), ('4 star rating', '8/1/2019'), ('4 star rating', '7/24/2019'), ('1 star rating', '7/16/2019'), ('3 star rating', '6/18/2019'), ('5 star rating', '6/17/2019'), ('5 star rating', '6/16/2019'), ('4 star rating', '5/10/2019'), ('1 star rating', '5/3/2019'), ('5 star rating', '5/1/2019'), ('5 star rating', '4/25/2019'), ('4 star rating', '4/14/2019')]",Hao-Q Asian Kitchen,https://www.yelp.com/biz/hao-q-asian-kitchen-austin?osq=chinese&sort_by=date_desc
"6705 W Hwy 290, Austin, TX 78735",4.0,"{'Mon': '11:00 am - 9:00 pm', 'Tue': '11:00 am - 9:00 pm', 'Wed': '11:00 am - 9:00 pm', 'Thu': '11:00 am - 9:00 pm', 'Fri': '11:00 am - 9:00 pm', 'Sat': '11:00 am - 9:00 pm', 'Sun': '11:00 am - 9:00 pm'}",Chinese,"{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,chinese,"Austin, TX",251,(512) 892-8888,$,"[('1 star rating', '7/15/2020'), ('5 star rating', '7/8/2020'), ('5 star rating', '8/25/2019'), ('3 star rating', '7/6/2020'), ('5 star rating', '6/14/2020'), ('5 star rating', '6/11/2020'), ('5 star rating', '5/28/2020'), ('1 star rating', '5/7/2020'), ('5 star rating', '4/24/2020'), ('5 star rating', '3/30/2020'), ('2 star rating', '3/27/2020'), ('4 star rating', '3/24/2019'), ('1 star rating', '3/1/2020'), ('1 star rating', '2/23/2020'), ('3 star rating', '2/20/2020'), ('4 star rating', '1/31/2020'), ('4 star rating', '1/1/2020'), ('3 star rating', '1/1/2020'), ('5 star rating', '12/27/2019'), ('4 star rating', '12/27/2019'), ('3 star rating', '12/23/2019')]",Chen Z Noodle House,https://www.yelp.com/biz/chen-z-noodle-house-austin?osq=chinese&sort_by=date_desc
"2400 E Oltorf St, Ste 1, Austin, TX 78741",4.0,"{'Mon': '12:00 pm - 10:30 pm', 'Tue': '12:00 pm - 10:30 pm', 'Wed': '12:00 pm - 10:30 pm', 'Thu': '12:00 pm - 10:30 pm', 'Fri': '12:00 pm - 10:30 pm', 'Sat': '12:00 pm - 10:30 pm', 'Sun': '12:00 pm - 10:30 pm'}","Vietnamese,Thai,Chinese",{'Takeout': True},Powered by HDScores,Elite '2020,chinese,"Austin, TX",1657,(512) 448-4722,$$,"[('1 star rating', '7/23/2020'), ('2 star rating', '7/23/2020'), ('5 star rating', '7/23/2020'), ('4 star rating', '7/17/2020'), ('5 star rating', '7/13/2020'), ('4 star rating', '7/12/2020'), ('1 star rating', '8/4/2018'), ('5 star rating', '7/11/2020'), ('3 star rating', '7/2/2020'), ('5 star rating', '7/2/2020'), ('5 star rating', '6/27/2020'), ('2 star rating', '6/22/2020'), ('2 star rating', '5/4/2020'), ('3 star rating', '8/12/2018'), ('1 star rating', '8/29/2017'), ('3 star rating', '6/20/2020'), ('4 star rating', '6/19/2020'), ('2 star rating', '6/19/2020'), ('5 star rating', '6/19/2020'), ('3 star rating', '6/17/2020'), ('5 star rating', '6/12/2020'), ('4 star rating', '6/5/2020'), ('4 star rating', '5/29/2020')]",888 Pan Asian Restaurant,https://www.yelp.com/biz/888-pan-asian-restaurant-austin?osq=chinese&sort_by=date_desc
"8557 Research Blvd, Ste 110, Austin, TX 78758",4.0,"{'Mon': '11:00 am - 8:30 pm', 'Tue': '11:00 am - 8:30 pm', 'Wed': '11:00 am - 8:30 pm', 'Thu': '11:00 am - 8:30 pm', 'Fri': '11:00 am - 8:30 pm', 'Sat': '11:00 am - 8:30 pm', 'Sun': '11:00 am - 8:30 pm'}","Noodles,Chinese","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,chinese,"Austin, TX",337,(512) 394-6967,$,"[('4 star rating', '7/5/2020'), ('1 star rating', '6/28/2020'), ('5 star rating', '6/28/2020'), ('3 star rating', '6/26/2020'), ('4 star rating', '6/23/2020'), ('3 star rating', '6/10/2020'), ('5 star rating', '5/29/2020'), ('5 star rating', '5/14/2020'), ('5 star rating', '5/9/2020'), ('5 star rating', '5/1/2020'), ('4 star rating', '3/22/2020'), ('5 star rating', '3/15/2020'), ('4 star rating', '3/12/2020'), ('5 star rating', '3/9/2020'), ('5 star rating', '3/9/2020'), ('4 star rating', '2/29/2020'), ('4 star rating', '2/25/2020'), ('3 star rating', '2/25/2020'), ('5 star rating', '2/24/2020')]",Julie's Noodles,https://www.yelp.com/biz/julies-noodles-austin?osq=chinese&sort_by=date_desc
"3801 N Capital Of Texas Hwy, C200, Austin, TX 78746",4.0,"{'Mon': '11:00 am - 3:00 pm', 'Tue': '11:00 am - 3:00 pm', 'Wed': '11:00 am - 3:00 pm', 'Thu': '11:00 am - 3:00 pm', 'Fri': '11:00 am - 3:00 pm', 'Sat': '5:00 pm - 10:00 pm', 'Sun': '11:00 am - 3:00 pm'}","Asian Fusion,Dim Sum,Hong Kong Style Cafe","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,chinese,"Austin, TX",122,(512) 956-8816,$$,"[('5 star rating', '7/21/2020'), ('5 star rating', '6/20/2020'), ('5 star rating', '6/18/2020'), ('4 star rating', '5/8/2020'), ('5 star rating', '3/9/2020'), ('5 star rating', '2/23/2020'), ('3 star rating', '2/21/2020'), ('3 star rating', '2/21/2020'), ('2 star rating', '1/27/2020'), ('4 star rating', '1/16/2020'), ('3 star rating', '1/4/2020'), ('4 star rating', '1/2/2020'), ('3 star rating', '12/15/2019'), ('3 star rating', '12/12/2019'), ('4 star rating', '12/8/2019'), ('2 star rating', '11/17/2019'), ('3 star rating', '10/27/2019'), ('3 star rating', '10/22/2019'), ('2 star rating', '10/20/2019')]",Jade Restaurant,https://www.yelp.com/biz/jade-restaurant-austin?osq=chinese&sort_by=date_desc
"6818 West Gate Blvd, Austin, TX 78745",3.5,"{'Mon': '10:30 am - 10:00 pm', 'Tue': '10:30 am - 10:00 pm', 'Wed': '10:30 am - 10:00 pm', 'Thu': '10:30 am - 10:00 pm', 'Fri': '10:30 am - 10:00 pm', 'Sat': '10:30 am - 10:00 pm', 'Sun': '10:30 am - 10:00 pm'}","Asian Fusion,Chinese,Thai","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,chinese,"Austin, TX",285,(512) 243-5588,$,"[('5 star rating', '7/20/2020'), ('4 star rating', '7/1/2020'), ('5 star rating', '6/21/2020'), ('3 star rating', '6/16/2020'), ('5 star rating', '6/12/2020'), ('3 star rating', '6/5/2020'), ('1 star rating', '5/16/2020'), ('5 star rating', '5/14/2020'), ('1 star rating', '5/9/2020'), ('5 star rating', '5/8/2020'), ('1 star rating', '3/16/2020'), ('2 star rating', '5/25/2019'), ('5 star rating', '2/28/2020'), ('1 star rating', '2/10/2020'), ('2 star rating', '1/8/2020'), ('1 star rating', '12/11/2019'), ('5 star rating', '11/30/2019'), ('4 star rating', '11/18/2019'), ('1 star rating', '10/31/2019'), ('1 star rating', '10/24/2019'), ('5 star rating', '3/13/2015')]",Bamboo Bistro West Gate,https://www.yelp.com/biz/bamboo-bistro-west-gate-austin?osq=chinese&sort_by=date_desc
"4815 W Braker Ln, Ste 510, Austin, TX 78759",4.0,"{'Mon': 'Closed', 'Tue': '11:00 am - 2:30 pm', 'Wed': '11:00 am - 2:30 pm', 'Thu': '11:00 am - 2:30 pm', 'Fri': '11:00 am - 2:30 pm', 'Sat': '11:00 am - 3:00 pm', 'Sun': '11:00 am - 3:00 pm'}",Chinese,{'Takeout': True},Powered by HDScores,Elite '2020,chinese,"Austin, TX",321,(512) 794-8772,$,"[('1 star rating', '6/3/2020'), ('5 star rating', '4/11/2020'), ('4 star rating', '2/14/2020'), ('5 star rating', '2/8/2020'), ('5 star rating', '1/25/2020'), ('5 star rating', '1/25/2020'), ('5 star rating', '12/16/2019'), ('5 star rating', '12/8/2019'), ('2 star rating', '12/6/2019'), ('1 star rating', '12/1/2019'), ('4 star rating', '11/23/2019'), ('2 star rating', '10/24/2019'), ('5 star rating', '10/18/2019'), ('1 star rating', '10/14/2019'), ('5 star rating', '10/13/2019'), ('5 star rating', '9/25/2019'), ('1 star rating', '9/24/2019'), ('5 star rating', '9/21/2019'), ('4 star rating', '12/23/2014'), ('1 star rating', '9/8/2019')]",Twin Lion Chinese Restaurant,https://www.yelp.com/biz/twin-lion-chinese-restaurant-austin?osq=chinese&sort_by=date_desc
"8650 Spicewood Springs Rd, Ste 114A, Austin, TX 78759",4.0,"{'Mon': '11:00 am - 9:00 pm', 'Tue': '11:00 am - 9:00 pm', 'Wed': '11:00 am - 9:00 pm', 'Thu': '11:00 am - 9:00 pm', 'Fri': '11:00 am - 9:00 pm', 'Sat': '11:00 am - 9:00 pm', 'Sun': '11:00 am - 9:00 pm'}","Chinese,Seafood,Soup","{'Takeout': True, 'Curbside pickup': False}",Powered by HDScores,Elite '2020,chinese,"Austin, TX",849,(512) 331-5788,$$,"[('4 star rating', '6/24/2020'), ('5 star rating', '6/10/2020'), ('5 star rating', '5/26/2020'), ('5 star rating', '5/11/2020'), ('5 star rating', '5/4/2020'), ('5 star rating', '4/17/2020'), ('5 star rating', '10/18/2014'), ('5 star rating', '4/15/2020'), ('4 star rating', '2/28/2020'), ('2 star rating', '2/23/2020'), ('5 star rating', '2/17/2020'), ('3 star rating', '2/16/2020'), ('2 star rating', '2/13/2020'), ('5 star rating', '2/10/2020'), ('4 star rating', '2/9/2020'), ('5 star rating', '1/30/2020'), ('5 star rating', '1/24/2020'), ('2 star rating', '1/18/2020'), ('5 star rating', '12/31/2019'), ('1 star rating', '12/29/2019')]",Asia Cafe,https://www.yelp.com/biz/asia-cafe-austin?osq=chinese&sort_by=date_desc
"13000 N Ih-35, Bldg 6, Austin, TX 78753",3.5,"{'Mon': '11:00 am - 10:00 pm', 'Tue': '11:00 am - 10:00 pm', 'Wed': '11:00 am - 10:00 pm', 'Thu': '11:00 am - 10:00 pm', 'Fri': '11:00 am - 11:00 pm', 'Sat': '11:00 am - 11:00 pm', 'Sun': '11:00 am - 10:00 pm'}","Chinese,Barbeque,Seafood","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,chinese,"Austin, TX",727,(512) 339-9088,$$,"[('5 star rating', '7/10/2020'), ('1 star rating', '6/25/2020'), ('4 star rating', '6/20/2020'), ('4 star rating', '6/5/2020'), ('5 star rating', '5/26/2020'), ('2 star rating', '5/10/2020'), ('3 star rating', '5/10/2020'), ('4 star rating', '5/6/2020'), ('4 star rating', '1/20/2020'), ('2 star rating', '1/19/2020'), ('5 star rating', '10/6/2019'), ('5 star rating', '3/2/2020'), ('5 star rating', '8/4/2019'), ('4 star rating', '2/18/2020'), ('1 star rating', '2/16/2020'), ('5 star rating', '2/9/2020'), ('4 star rating', '2/8/2020'), ('3 star rating', '1/6/2020'), ('1 star rating', '1/4/2020'), ('1 star rating', '1/4/2020'), ('1 star rating', '10/18/2019'), ('5 star rating', '12/27/2019'), ('4 star rating', '12/26/2019'), ('1 star rating', '12/25/2019'), ('5 star rating', '12/20/2019')]",Ho Ho Chinese BBQ,https://www.yelp.com/biz/ho-ho-chinese-bbq-austin?osq=chinese&sort_by=date_desc
